_id,ValueID,value,timeStamp
5df75ce88e15b328ac247dd6,12430012063.Z1_Axis.Actual_Position_MCS,-430.32,2019-12-16 10:30:01.298
5df75ce88e15b328ac247de7,12430012063.Z1_Axis.Actual_Position_MCS,-424.24,2019-12-16 10:30:01.501
5df75ce88e15b328ac247dfc,12430012063.Z1_Axis.Actual_Position_MCS,-425.78,2019-12-16 10:30:01.692
5df75ce88e15b328ac247e11,12430012063.Z1_Axis.Actual_Position_MCS,-435.24,2019-12-16 10:30:01.901
5df75ce98e15b328ac247e22,12430012063.Z1_Axis.Actual_Position_MCS,-436.24,2019-12-16 10:30:02.129
5df75ced8e15b328ac247f39,12430012063.Z1_Axis.Actual_Position_MCS,-424.34,2019-12-16 10:30:06.692
5df75ced8e15b328ac247f4a,12430012063.Z1_Axis.Actual_Position_MCS,-424.24,2019-12-16 10:30:06.905
5df75cee8e15b328ac247f60,12430012063.Z1_Axis.Actual_Position_MCS,-433.63,2019-12-16 10:30:07.088
5df75cee8e15b328ac247f73,12430012063.Z1_Axis.Actual_Position_MCS,-435.63,2019-12-16 10:30:07.296
5df75cee8e15b328ac247f81,12430012063.Z1_Axis.Actual_Position_MCS,-436.24,2019-12-16 10:30:07.496
5df75cf38e15b328ac248088,12430012063.Z1_Axis.Actual_Position_MCS,-435.76,2019-12-16 10:30:11.913
5df75cf38e15b328ac248099,12430012063.Z1_Axis.Actual_Position_MCS,-424.24,2019-12-16 10:30:12.093
5df75cf38e15b328ac2480b8,12430012063.Z1_Axis.Actual_Position_MCS,-435.24,2019-12-16 10:30:12.647
5df75cf38e15b328ac2480ca,12430012063.Z1_Axis.Actual_Position_MCS,-436.24,2019-12-16 10:30:12.697
5df75cf88e15b328ac2481de,12430012063.Z1_Axis.Actual_Position_MCS,-428.3,2019-12-16 10:30:17.296
5df75cf88e15b328ac2481f1,12430012063.Z1_Axis.Actual_Position_MCS,-424.24,2019-12-16 10:30:17.493
5df75cf88e15b328ac248202,12430012063.Z1_Axis.Actual_Position_MCS,-427.33,2019-12-16 10:30:17.692
5df75cf88e15b328ac248218,12430012063.Z1_Axis.Actual_Position_MCS,-435.24,2019-12-16 10:30:17.899
5df75cf98e15b328ac248228,12430012063.Z1_Axis.Actual_Position_MCS,-436.24,2019-12-16 10:30:18.095
5df75cfd8e15b328ac24833c,12430012063.Z1_Axis.Actual_Position_MCS,-424.24,2019-12-16 10:30:22.700
5df75cff8e15b328ac248375,12430012063.Z1_Axis.Actual_Position_MCS,-379.11,2019-12-16 10:30:23.898
5df75cff8e15b328ac248382,12430012063.Z1_Axis.Actual_Position_MCS,-246.35,2019-12-16 10:30:24.350
5df75cff8e15b328ac24838e,12430012063.Z1_Axis.Actual_Position_MCS,-113.01,2019-12-16 10:30:24.374
5df75cff8e15b328ac24838f,12430012063.Z1_Axis.Actual_Position_MCS,-7.05,2019-12-16 10:30:24.505
5df75d008e15b328ac248398,12430012063.Z1_Axis.Actual_Position_MCS,-3.72,2019-12-16 10:30:24.941
5df75d068e15b328ac24845a,12430012063.Z1_Axis.Actual_Position_MCS,-4.36,2019-12-16 10:30:31.099
5df75d068e15b328ac24846a,12430012063.Z1_Axis.Actual_Position_MCS,-93.44,2019-12-16 10:30:31.301
5df75d068e15b328ac248476,12430012063.Z1_Axis.Actual_Position_MCS,-226.77,2019-12-16 10:30:31.498
