      Date;    Time;                         Program; Workpiece no.;     Testpoint;Plane;     Probe no.;         Cycle;        S_MVAR;               Measuring variant;Results:    ;      Setpoint;      Measured;    Difference;Unit
02.12.2019;11:53:59;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;15,019;0,019;mm
02.12.2019;11:53:59;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;15;14,98;-0,02;mm
02.12.2019;11:53:59;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,014;0,005;mm
02.12.2019;11:54:04;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;29,972;-0,028;mm
02.12.2019;11:54:04;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;15;14,989;-0,011;mm
02.12.2019;11:54:04;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,015;0,006;mm
02.12.2019;11:54:09;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,998;-0,002;mm
02.12.2019;11:54:09;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;15;14,994;-0,006;mm
02.12.2019;11:54:09;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,015;0,006;mm
02.12.2019;11:54:14;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;60,009;0,009;mm
02.12.2019;11:54:14;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;15;14,99;-0,01;mm
02.12.2019;11:54:14;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,015;0,006;mm
02.12.2019;11:54:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;75,002;0,002;mm
02.12.2019;11:54:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;15;15,01;0,01;mm
02.12.2019;11:54:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,015;0,006;mm
02.12.2019;11:54:23;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;89,991;-0,009;mm
02.12.2019;11:54:23;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;15;15,015;0,015;mm
02.12.2019;11:54:23;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,017;0,008;mm
02.12.2019;11:54:28;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;104,967;-0,033;mm
02.12.2019;11:54:28;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;15;15,008;0,008;mm
02.12.2019;11:54:28;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,015;0,006;mm
02.12.2019;11:54:33;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;119,997;-0,003;mm
02.12.2019;11:54:33;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;15;14,999;-0,001;mm
02.12.2019;11:54:33;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,015;0,006;mm
02.12.2019;11:54:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;134,99;-0,01;mm
02.12.2019;11:54:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;15;14,989;-0,011;mm
02.12.2019;11:54:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,016;0,007;mm
02.12.2019;11:54:46;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;15,002;0,002;mm
02.12.2019;11:54:46;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;29,997;-0,003;mm
02.12.2019;11:54:46;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,013;0,004;mm
02.12.2019;11:54:51;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;29,99;-0,01;mm
02.12.2019;11:54:51;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;29,998;-0,002;mm
02.12.2019;11:54:51;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,016;0,007;mm
02.12.2019;11:54:56;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,983;-0,017;mm
02.12.2019;11:54:56;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;29,988;-0,012;mm
02.12.2019;11:54:56;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,013;0,004;mm
02.12.2019;11:55:01;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;59,986;-0,014;mm
02.12.2019;11:55:01;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;30,003;0,003;mm
02.12.2019;11:55:01;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,015;0,006;mm
02.12.2019;11:55:06;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;74,999;0;mm
02.12.2019;11:55:06;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;30,015;0,015;mm
02.12.2019;11:55:06;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,012;0,003;mm
02.12.2019;11:55:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;90,002;0,002;mm
02.12.2019;11:55:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;30,011;0,011;mm
02.12.2019;11:55:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,016;0,007;mm
02.12.2019;11:55:15;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;105,014;0,014;mm
02.12.2019;11:55:15;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;29,994;-0,006;mm
02.12.2019;11:55:15;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
02.12.2019;11:55:20;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;120,016;0,016;mm
02.12.2019;11:55:20;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;30,003;0,003;mm
02.12.2019;11:55:20;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,013;0,004;mm
02.12.2019;11:55:25;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;134,987;-0,013;mm
02.12.2019;11:55:25;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;29,999;-0,001;mm
02.12.2019;11:55:25;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,016;0,007;mm
02.12.2019;11:55:33;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;15,002;0,002;mm
02.12.2019;11:55:33;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,007;0,007;mm
02.12.2019;11:55:33;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
02.12.2019;11:55:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;29,99;-0,01;mm
02.12.2019;11:55:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,014;0,014;mm
02.12.2019;11:55:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
02.12.2019;11:55:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,98;-0,02;mm
02.12.2019;11:55:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,018;0,018;mm
02.12.2019;11:55:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,015;0,006;mm
02.12.2019;11:55:48;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;60,012;0,012;mm
02.12.2019;11:55:48;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;44,997;-0,003;mm
02.12.2019;11:55:48;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,017;0,008;mm
02.12.2019;11:55:53;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;75,011;0,011;mm
02.12.2019;11:55:53;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;44,996;-0,004;mm
02.12.2019;11:55:53;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,014;0,005;mm
02.12.2019;11:55:58;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;90,003;0,003;mm
02.12.2019;11:55:58;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;44,995;-0,005;mm
02.12.2019;11:55:58;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,016;0,007;mm
