_id,ValueID,value,timeStamp
5dee32c78e15b32360d6760c,12430012063.Z1_Axis.Actual_Position_MCS,0.49,2019-12-09 11:40:11.981
5dee32c98e15b32360d67629,12430012063.Z1_Axis.Actual_Position_MCS,-3.72,2019-12-09 11:40:13.496
5dee32cf8e15b32360d676eb,12430012063.Z1_Axis.Actual_Position_MCS,-15.12,2019-12-09 11:40:19.596
5dee32cf8e15b32360d676f9,12430012063.Z1_Axis.Actual_Position_MCS,-136.1,2019-12-09 11:40:19.792
5dee32cf8e15b32360d67705,12430012063.Z1_Axis.Actual_Position_MCS,-269.43,2019-12-09 11:40:20.028
5dee32d08e15b32360d67712,12430012063.Z1_Axis.Actual_Position_MCS,-391.35,2019-12-09 11:40:20.313
5dee32d08e15b32360d67723,12430012063.Z1_Axis.Actual_Position_MCS,-403.67,2019-12-09 11:40:20.403
5dee32d08e15b32360d67732,12430012063.Z1_Axis.Actual_Position_MCS,-404.67,2019-12-09 11:40:20.601
5dee32d48e15b32360d67849,12430012063.Z1_Axis.Actual_Position_MCS,-392.67,2019-12-09 11:40:25.213
5dee32d58e15b32360d6786c,12430012063.Z1_Axis.Actual_Position_MCS,-403.26,2019-12-09 11:40:25.593
5dee32d58e15b32360d6787b,12430012063.Z1_Axis.Actual_Position_MCS,-404.41,2019-12-09 11:40:25.790
5dee32d58e15b32360d6788f,12430012063.Z1_Axis.Actual_Position_MCS,-404.67,2019-12-09 11:40:26.054
5dee32da8e15b32360d6798f,12430012063.Z1_Axis.Actual_Position_MCS,-402.91,2019-12-09 11:40:30.402
5dee32da8e15b32360d679a2,12430012063.Z1_Axis.Actual_Position_MCS,-392.67,2019-12-09 11:40:30.604
5dee32da8e15b32360d679b4,12430012063.Z1_Axis.Actual_Position_MCS,-392.73,2019-12-09 11:40:30.829
5dee32da8e15b32360d679c4,12430012063.Z1_Axis.Actual_Position_MCS,-403.67,2019-12-09 11:40:30.996
5dee32da8e15b32360d679d3,12430012063.Z1_Axis.Actual_Position_MCS,-404.67,2019-12-09 11:40:31.202
5dee32df8e15b32360d67adb,12430012063.Z1_Axis.Actual_Position_MCS,-394.55,2019-12-09 11:40:35.794
5dee32df8e15b32360d67aeb,12430012063.Z1_Axis.Actual_Position_MCS,-392.67,2019-12-09 11:40:36.009
5dee32df8e15b32360d67b01,12430012063.Z1_Axis.Actual_Position_MCS,-398.12,2019-12-09 11:40:36.196
