      Date;    Time;                         Program; Workpiece no.;     Testpoint;Plane;     Probe no.;         Cycle;        S_MVAR;               Measuring variant;Results:    ;      Setpoint;      Measured;    Difference;Unit
27.11.2019;13:29:28;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;29,999;-0,001;mm
27.11.2019;13:29:28;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;29,986;-0,014;mm
27.11.2019;13:29:28;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;13:29:33;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;45,001;0,001;mm
27.11.2019;13:29:33;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;30,002;0,002;mm
27.11.2019;13:29:33;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;13:29:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;59,988;-0,012;mm
27.11.2019;13:29:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;30,006;0,006;mm
27.11.2019;13:29:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:29:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;75,001;0,001;mm
27.11.2019;13:29:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;30,007;0,007;mm
27.11.2019;13:29:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;13:29:47;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;89,999;-0,001;mm
27.11.2019;13:29:47;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;30;0;mm
27.11.2019;13:29:47;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;13:29:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;104,999;-0,001;mm
27.11.2019;13:29:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;29,985;-0,015;mm
27.11.2019;13:29:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;13:29:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;119,999;-0,001;mm
27.11.2019;13:29:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;30,005;0,005;mm
27.11.2019;13:29:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;13:30:02;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;135,002;0,002;mm
27.11.2019;13:30:02;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;30;30,002;0,002;mm
27.11.2019;13:30:02;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:30:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;15,01;0,01;mm
27.11.2019;13:30:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;44,988;-0,012;mm
27.11.2019;13:30:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:30:15;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;29,997;-0,003;mm
27.11.2019;13:30:15;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;44,995;-0,005;mm
27.11.2019;13:30:15;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,028;0,019;mm
27.11.2019;13:30:20;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,992;-0,008;mm
27.11.2019;13:30:20;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,009;0,009;mm
27.11.2019;13:30:20;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;13:30:25;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;60,004;0,004;mm
27.11.2019;13:30:25;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,02;0,02;mm
27.11.2019;13:30:25;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
27.11.2019;13:30:30;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;74,996;-0,004;mm
27.11.2019;13:30:30;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,003;0,003;mm
27.11.2019;13:30:30;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,026;0,017;mm
27.11.2019;13:30:35;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;90,01;0,01;mm
27.11.2019;13:30:35;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,02;0,02;mm
27.11.2019;13:30:35;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:30:39;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;105,01;0,01;mm
27.11.2019;13:30:39;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,002;0,002;mm
27.11.2019;13:30:39;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,024;0,015;mm
27.11.2019;13:30:44;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;120,017;0,017;mm
27.11.2019;13:30:44;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;44,994;-0,006;mm
27.11.2019;13:30:44;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:30:49;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;135,003;0,003;mm
27.11.2019;13:30:49;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,005;0,005;mm
27.11.2019;13:30:49;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;13:30:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;14,992;-0,008;mm
27.11.2019;13:30:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60;0;mm
27.11.2019;13:30:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:31:02;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;30,014;0,014;mm
27.11.2019;13:31:02;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,015;0,015;mm
27.11.2019;13:31:02;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;13:31:07;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,991;-0,009;mm
27.11.2019;13:31:07;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60;0;mm
27.11.2019;13:31:07;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:31:12;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;60,003;0,003;mm
27.11.2019;13:31:12;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;59,998;-0,002;mm
27.11.2019;13:31:12;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:31:17;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;75,012;0,012;mm
27.11.2019;13:31:17;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;59,992;-0,008;mm
27.11.2019;13:31:17;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:31:22;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;89,991;-0,009;mm
27.11.2019;13:31:22;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;59,993;-0,007;mm
27.11.2019;13:31:22;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,024;0,015;mm
27.11.2019;13:31:27;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;105,026;0,026;mm
27.11.2019;13:31:27;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;59,997;-0,003;mm
27.11.2019;13:31:27;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,016;0,007;mm
27.11.2019;13:31:32;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;120,024;0,024;mm
27.11.2019;13:31:32;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,017;0,017;mm
27.11.2019;13:31:32;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,024;0,015;mm
27.11.2019;13:31:36;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;135,021;0,021;mm
27.11.2019;13:31:36;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;59,991;-0,009;mm
27.11.2019;13:31:36;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;13:31:44;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;15,009;0,009;mm
27.11.2019;13:31:44;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,001;0,001;mm
27.11.2019;13:31:44;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:31:49;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;30,001;0,001;mm
27.11.2019;13:31:49;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,011;0,011;mm
27.11.2019;13:31:49;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:31:54;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,995;-0,005;mm
27.11.2019;13:31:54;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,018;0,018;mm
27.11.2019;13:31:54;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:31:59;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;59,991;-0,009;mm
27.11.2019;13:31:59;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,004;0,004;mm
27.11.2019;13:31:59;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;13:32:04;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;75,054;0,054;mm
27.11.2019;13:32:04;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;74,993;-0,007;mm
27.11.2019;13:32:04;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,025;0,016;mm
27.11.2019;13:32:09;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;90;0;mm
27.11.2019;13:32:09;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,011;0,011;mm
27.11.2019;13:32:09;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
27.11.2019;13:32:14;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;105,016;0,016;mm
27.11.2019;13:32:14;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,001;0;mm
27.11.2019;13:32:14;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;13:32:19;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;119,996;-0,004;mm
27.11.2019;13:32:19;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,014;0,014;mm
27.11.2019;13:32:19;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,017;0,008;mm
27.11.2019;13:32:24;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;135,022;0,022;mm
27.11.2019;13:32:24;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,006;0,006;mm
27.11.2019;13:32:24;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
27.11.2019;13:32:32;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;14,987;-0,013;mm
27.11.2019;13:32:32;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,012;0,012;mm
27.11.2019;13:32:32;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
27.11.2019;13:32:37;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;30;0;mm
27.11.2019;13:32:37;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,033;0,033;mm
27.11.2019;13:32:37;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;13:32:41;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,997;-0,003;mm
27.11.2019;13:32:41;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;89,995;-0,005;mm
27.11.2019;13:32:41;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,011;0,002;mm
27.11.2019;13:32:46;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;59,997;-0,003;mm
27.11.2019;13:32:46;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,013;0,013;mm
27.11.2019;13:32:46;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,013;0,004;mm
27.11.2019;13:32:51;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;74,998;-0,002;mm
27.11.2019;13:32:51;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;89,987;-0,013;mm
27.11.2019;13:32:51;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,015;0,006;mm
27.11.2019;13:32:56;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;90,013;0,013;mm
27.11.2019;13:32:56;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;89,99;-0,01;mm
27.11.2019;13:32:56;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;13:33:01;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;105,015;0,015;mm
27.11.2019;13:33:01;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,018;0,018;mm
27.11.2019;13:33:01;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,011;0,002;mm
27.11.2019;13:33:06;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;120,001;0,001;mm
27.11.2019;13:33:06;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,02;0,02;mm
27.11.2019;13:33:06;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;13:33:11;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;135,022;0,022;mm
27.11.2019;13:33:11;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,012;0,012;mm
27.11.2019;13:33:11;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,025;0,016;mm
27.11.2019;13:33:19;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;15,019;0,019;mm
27.11.2019;13:33:19;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,019;0,019;mm
27.11.2019;13:33:19;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;13:33:24;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;30,005;0,005;mm
27.11.2019;13:33:24;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;104,998;-0,002;mm
27.11.2019;13:33:24;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,017;0,008;mm
27.11.2019;13:33:29;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,994;-0,006;mm
27.11.2019;13:33:29;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,01;0,01;mm
27.11.2019;13:33:29;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;13:33:33;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;60,01;0,01;mm
27.11.2019;13:33:33;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,012;0,012;mm
27.11.2019;13:33:33;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:33:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;74,996;-0,004;mm
27.11.2019;13:33:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;104,995;-0,005;mm
27.11.2019;13:33:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;13:33:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;90,008;0,008;mm
27.11.2019;13:33:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,008;0,008;mm
27.11.2019;13:33:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
27.11.2019;13:33:48;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;105,013;0,013;mm
27.11.2019;13:33:48;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,018;0,018;mm
27.11.2019;13:33:48;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,013;0,004;mm
27.11.2019;13:33:53;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;120;0;mm
27.11.2019;13:33:53;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;104,998;-0,002;mm
27.11.2019;13:33:53;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;13:33:58;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;135,023;0,023;mm
27.11.2019;13:33:58;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,01;0,01;mm
27.11.2019;13:33:58;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,023;0,014;mm
27.11.2019;13:34:06;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;15,007;0,007;mm
27.11.2019;13:34:06;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;120,003;0,003;mm
27.11.2019;13:34:06;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,023;0,014;mm
27.11.2019;13:34:11;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;30,011;0,011;mm
27.11.2019;13:34:11;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;120,004;0,004;mm
27.11.2019;13:34:11;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;13:34:16;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;45,011;0,011;mm
27.11.2019;13:34:16;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;119,996;-0,004;mm
27.11.2019;13:34:16;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;13:34:21;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;60,004;0,004;mm
27.11.2019;13:34:21;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;120,009;0,009;mm
27.11.2019;13:34:21;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;13:34:25;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;75,02;0,02;mm
27.11.2019;13:34:25;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;120,003;0,003;mm
27.11.2019;13:34:25;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;13:34:30;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;90;0;mm
27.11.2019;13:34:30;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;120,01;0,01;mm
