_id,ValueID,value,timeStamp
5df735198e15b328ac1cc76c,12430012063.Z1_Axis.Actual_Position_MCS,-3.72,2019-12-16 07:40:11.089
5df735228e15b328ac1cc80b,12430012063.Z1_Axis.Actual_Position_MCS,-3.73,2019-12-16 07:40:19.747
5df735238e15b328ac1cc826,12430012063.Z1_Axis.Actual_Position_MCS,-4.09,2019-12-16 07:40:21.311
5df735248e15b328ac1cc82b,12430012063.Z1_Axis.Actual_Position_MCS,-10.63,2019-12-16 07:40:21.494
5df735248e15b328ac1cc835,12430012063.Z1_Axis.Actual_Position_MCS,-17.3,2019-12-16 07:40:21.725
5df735248e15b328ac1cc83f,12430012063.Z1_Axis.Actual_Position_MCS,-23.96,2019-12-16 07:40:21.885
5df735248e15b328ac1cc84d,12430012063.Z1_Axis.Actual_Position_MCS,-30.63,2019-12-16 07:40:22.089
5df735248e15b328ac1cc854,12430012063.Z1_Axis.Actual_Position_MCS,-37.3,2019-12-16 07:40:22.290
5df735258e15b328ac1cc85d,12430012063.Z1_Axis.Actual_Position_MCS,-44.1,2019-12-16 07:40:22.499
5df735258e15b328ac1cc865,12430012063.Z1_Axis.Actual_Position_MCS,-50.76,2019-12-16 07:40:22.697
5df735258e15b328ac1cc86b,12430012063.Z1_Axis.Actual_Position_MCS,-57.43,2019-12-16 07:40:22.897
5df735258e15b328ac1cc871,12430012063.Z1_Axis.Actual_Position_MCS,-64.1,2019-12-16 07:40:23.096
5df735268e15b328ac1cc875,12430012063.Z1_Axis.Actual_Position_MCS,-70.76,2019-12-16 07:40:23.354
5df735268e15b328ac1cc87a,12430012063.Z1_Axis.Actual_Position_MCS,-77.43,2019-12-16 07:40:23.511
5df735268e15b328ac1cc885,12430012063.Z1_Axis.Actual_Position_MCS,-84.1,2019-12-16 07:40:23.713
5df735268e15b328ac1cc88c,12430012063.Z1_Axis.Actual_Position_MCS,-90.76,2019-12-16 07:40:23.892
5df735268e15b328ac1cc892,12430012063.Z1_Axis.Actual_Position_MCS,-97.43,2019-12-16 07:40:24.125
5df735268e15b328ac1cc89b,12430012063.Z1_Axis.Actual_Position_MCS,-104.1,2019-12-16 07:40:24.296
5df735278e15b328ac1cc8a3,12430012063.Z1_Axis.Actual_Position_MCS,-110.76,2019-12-16 07:40:24.501
5df735278e15b328ac1cc8b0,12430012063.Z1_Axis.Actual_Position_MCS,-117.43,2019-12-16 07:40:24.713
5df735278e15b328ac1cc8bd,12430012063.Z1_Axis.Actual_Position_MCS,-124.1,2019-12-16 07:40:25.064
5df735278e15b328ac1cc8c4,12430012063.Z1_Axis.Actual_Position_MCS,-130.76,2019-12-16 07:40:25.134
5df735278e15b328ac1cc8cc,12430012063.Z1_Axis.Actual_Position_MCS,-137.43,2019-12-16 07:40:25.303
5df735288e15b328ac1cc8d6,12430012063.Z1_Axis.Actual_Position_MCS,-144.1,2019-12-16 07:40:25.493
5df735288e15b328ac1cc8dc,12430012063.Z1_Axis.Actual_Position_MCS,-150.76,2019-12-16 07:40:25.713
5df735288e15b328ac1cc8e7,12430012063.Z1_Axis.Actual_Position_MCS,-157.43,2019-12-16 07:40:25.894
5df735288e15b328ac1cc8f1,12430012063.Z1_Axis.Actual_Position_MCS,-164.1,2019-12-16 07:40:26.105
5df735288e15b328ac1cc8f7,12430012063.Z1_Axis.Actual_Position_MCS,-170.76,2019-12-16 07:40:26.293
5df735298e15b328ac1cc8fd,12430012063.Z1_Axis.Actual_Position_MCS,-177.43,2019-12-16 07:40:26.522
5df735298e15b328ac1cc902,12430012063.Z1_Axis.Actual_Position_MCS,-184.1,2019-12-16 07:40:26.690
5df735298e15b328ac1cc90a,12430012063.Z1_Axis.Actual_Position_MCS,-186.93,2019-12-16 07:40:26.889
5df735298e15b328ac1cc917,12430012063.Z1_Axis.Actual_Position_MCS,-189.96,2019-12-16 07:40:27.307
5df7352a8e15b328ac1cc91d,12430012063.Z1_Axis.Actual_Position_MCS,-196.63,2019-12-16 07:40:27.494
5df7352a8e15b328ac1cc923,12430012063.Z1_Axis.Actual_Position_MCS,-203.3,2019-12-16 07:40:27.752
5df7352a8e15b328ac1cc928,12430012063.Z1_Axis.Actual_Position_MCS,-209.96,2019-12-16 07:40:27.941
5df7352a8e15b328ac1cc930,12430012063.Z1_Axis.Actual_Position_MCS,-216.63,2019-12-16 07:40:28.099
5df7352a8e15b328ac1cc937,12430012063.Z1_Axis.Actual_Position_MCS,-223.3,2019-12-16 07:40:28.316
5df7352b8e15b328ac1cc93a,12430012063.Z1_Axis.Actual_Position_MCS,-229.96,2019-12-16 07:40:28.492
