_id,ValueID,value,timeStamp,progName,toolNo
5dd4f6cd8e15b312f81230f1,12430012063.Channel1.Feed_Axis,0.0,2019-11-20 08:08:21.053,WZG_MESSEN_L.MPF,RA_12H7
5dd4f6cd8e15b312f81230ec,12430012063.Channel1.Feed_Override,0.0,2019-11-20 08:08:21.053,_N_OSTORE1_SYF,RA_12H7
5dd4f6cd8e15b312f81230f2,12430012063.Channel1.Program_Feed,0.0,2019-11-20 08:08:21.053,_N_OSTORE1_SYF,RA_12H7
5dd4f6cd8e15b312f81230f4,12430012063.Channel1.Spindle_Speed,0.0,2019-11-20 08:08:21.054,WZG_MESSEN_L.MPF,RA_12H7
5dd4f7a68e15b312f8123680,12430012063.Channel1.Feed_Override,95.0,2019-11-20 08:23:12.959,_N_MA_JOG_STEP1_MPF,RA_12H7
5dd4fe078e15b312f8129f0c,12430012063.Channel1.Feed_Override,6.0,2019-11-20 08:50:26.683,REIBEN.MPF,RA_12H7
5dd4fe088e15b312f8129f10,12430012063.Channel1.Feed_Override,0.3,2019-11-20 08:50:26.741,REIBEN.MPF,RA_12H7
5dd4fe088e15b312f8129f13,12430012063.Channel1.Feed_Override,0.0,2019-11-20 08:50:26.899,REIBEN.MPF,RA_12H7
5dd4fe088e15b312f8129f15,12430012063.Channel1.Feed_Override,10.0,2019-11-20 08:50:27.330,REIBEN.MPF,RA_12H7
5dd4fe088e15b312f8129f18,12430012063.Channel1.Feed_Override,0.8,2019-11-20 08:50:27.532,REIBEN.MPF,RA_12H7
5dd4fe098e15b312f8129f1a,12430012063.Channel1.Feed_Override,0.0,2019-11-20 08:50:27.920,REIBEN.MPF,RA_12H7
5dd4fe098e15b312f8129f1b,12430012063.Channel1.Feed_Override,20.0,2019-11-20 08:50:27.925,REIBEN.MPF,RA_12H7
5dd4fe098e15b312f8129f1f,12430012063.Channel1.Feed_Override,0.6,2019-11-20 08:50:28.093,REIBEN.MPF,RA_12H7
5dd4fe098e15b312f8129f22,12430012063.Channel1.Feed_Override,0.0,2019-11-20 08:50:28.299,REIBEN.MPF,RA_12H7
5dd4fe098e15b312f8129f24,12430012063.Channel1.Feed_Override,6.0,2019-11-20 08:50:28.507,REIBEN.MPF,RA_12H7
5dd4fe0a8e15b312f8129f25,12430012063.Channel1.Feed_Override,0.8,2019-11-20 08:50:28.701,REIBEN.MPF,RA_12H7
5dd4fe0a8e15b312f8129f27,12430012063.Channel1.Feed_Override,0.0,2019-11-20 08:50:28.918,REIBEN.MPF,RA_12H7
5dd4fe0a8e15b312f8129f2a,12430012063.Channel1.Feed_Override,8.0,2019-11-20 08:50:29.224,REIBEN.MPF,RA_12H7
5dd4fe0a8e15b312f8129f2d,12430012063.Channel1.Feed_Override,0.6,2019-11-20 08:50:29.332,REIBEN.MPF,RA_12H7
5dd4fe0a8e15b312f8129f2f,12430012063.Channel1.Spindle_Speed,-96.0,2019-11-20 08:50:29.508,REIBEN.MPF,RA_12H7
5dd4fe0a8e15b312f8129f31,12430012063.Channel1.Feed_Override,0.0,2019-11-20 08:50:29.511,REIBEN.MPF,RA_12H7
