12430012063.Energy_Savings.Active_Power_Spindle1,12430012063.Energy_Savings.Active_Power_Z1,12430012063.Main_Spindle.Actual_Position_MCS,12430012063.Main_Spindle.Actual_Power,12430012063.Main_Spindle.Actual_Speed_Rate,12430012063.Main_Spindle.MPC_Peak,12430012063.Main_Spindle.MPC_Veff_Total,12430012063.X1_Axis.Actual_Power,12430012063.Y1_Axis.Actual_Power,12430012063.Z1_Axis.Actual_Feed_Rate,12430012063.Z1_Axis.Actual_Position_MCS,12430012063.Z1_Axis.Actual_Power,timeStamp,12430012063.X1_Axis.Actual_Position_MCS,Messschraube,Messtaster,Grenzlehrdorn,Ebene,Bohrung
0.8918604651162791,640.5221428571429,175.5318018018018,0.4931506849315068,317.25,0.0,1.0,0.4,0.5714285714285714,131.8,-303.43743119266065,25.33333333333333,2019-11-20 09:47:34.601,472.96,i.O.,n.i.O.,i.O.,1,36
-0.22040229885057466,-178.515,176.00566371681407,0.5,317.14285714285717,1.8,0.6666666666666666,31.75,3.6666666666666665,151.25,-302.61054054054057,17.11111111111111,2019-11-20 09:47:56.795,387.5,i.O.,n.i.O.,i.O.,1,37
-0.8428571428571432,-103.97824999999992,180.5798214285714,0.5,317.4,1.6666666666666667,0.0,1.8846153846153848,0.8333333333333334,-114.58333333333331,-302.62000000000006,13.454545454545455,2019-11-20 09:48:19.401,367.96,i.O.,i.O.,i.O.,1,38
-0.4079787234042553,700.5709999999997,183.08616071428574,0.5,317.3333333333333,1.75,1.0,12.333333333333336,0.75,-109.1818181818182,-302.6084684684685,14.764705882352946,2019-11-20 09:48:41.860,384.72,i.O.,n.i.O.,i.O.,1,39
-0.6055263157894731,720.1877142857144,175.1654954954956,0.5,317.29729729729735,1.0,0.0,0.4,0.7142857142857143,65.69230769230771,-303.4376146788992,17.95,2019-11-20 09:49:04.200,397.96,i.O.,i.O.,i.O.,1,40
-0.20184210526315768,-71.572625,179.88258928571426,0.5,317.2682926829268,2.0,1.0,1.0,0.8333333333333334,55.2,-303.52536363636364,20.08333333333333,2019-11-20 09:49:26.409,410.655,i.O.,i.O.,i.O.,1,41
0.2061827956989249,-252.019125,184.64919642857143,0.5,317.3076923076923,0.0,1.0,7.166666666666668,0.8333333333333334,-57.46153846153846,-302.6203603603604,14.0,2019-11-20 09:49:48.809,428.05666666666673,i.O.,n.i.O.,i.O.,1,42
-0.4168369565217389,542.97175,184.759017857143,0.5,317.1875,2.0,1.0,11.333333333333336,0.6363636363636364,-56.884615384615394,-302.6103603603604,15.235294117647054,2019-11-20 09:50:11.244,445.245,i.O.,n.i.O.,i.O.,1,43
0.4168478260869571,841.6844285714287,177.2173873873874,0.5,317.29411764705884,0.6666666666666666,1.0,0.4545454545454545,0.7142857142857143,65.34615384615384,-303.4377981651376,22.25,2019-11-20 09:50:33.615,457.96,i.O.,i.O.,i.O.,1,44
-0.4214285714285712,37.50888888888889,184.24160714285733,0.5,317.54545454545456,2.0,0.6666666666666666,1.3333333333333333,0.75,50.90909090909091,-303.52427272727266,17.5625,2019-11-20 09:50:55.830,471.185,i.O.,n.i.O.,i.O.,1,45
3.7396986092636855e-16,-271.369375,178.91991150442482,0.5,317.5,0.0,1.0,19.25,1.875,-100.11764705882356,-302.59756756756764,13.473684210526311,2019-11-20 09:51:18.265,371.1225,i.O.,n.i.O.,i.O.,1,46
1.2370967741935486,463.93887500000005,175.50285714285718,0.5,317.5,1.5,0.6666666666666666,3.75,0.75,-147.875,-302.6123423423424,14.882352941176471,2019-11-20 09:51:40.825,369.975,i.O.,i.O.,i.O.,1,47
-8.167157882300002e-17,894.1731428571428,174.93081081081084,0.5079365079365079,317.4736842105263,1.5,0.5,0.3333333333333333,0.8,204.28571428571428,-303.5168181818182,21.90909090909091,2019-11-20 09:52:03.244,382.96,i.O.,n.i.O.,i.O.,1,48
0.4565476190476193,77.29722222222222,178.53513513513508,0.4929577464788733,317.2,2.0,0.0,0.7,1.0,89.0,-303.5232727272728,15.681818181818182,2019-11-20 09:52:25.431,396.43,i.O.,n.i.O.,i.O.,1,49
0.8816091954022989,-338.9783749999998,181.90821428571442,0.5,317.4074074074074,1.0,0.5,9.25,0.8333333333333334,-81.47058823529412,-302.6184684684685,13.31578947368421,2019-11-20 09:52:47.826,413.00666666666666,i.O.,i.O.,i.O.,1,50
-4.332577657073782e-17,308.90400000000005,174.7241818181818,0.5,317.42857142857144,2.0,1.0,13.666666666666664,0.75,-95.5,-302.6145945945946,14.842105263157894,2019-11-20 09:53:10.434,430.245,i.O.,i.O.,i.O.,1,51
-0.21305555555555564,920.5507142857144,180.0455855855856,0.5079365079365079,317.175,1.5,0.0,0.3333333333333333,0.6666666666666666,54.52173913043478,-303.5170909090909,25.33333333333333,2019-11-20 09:53:32.684,442.96,i.O.,i.O.,i.O.,1,52
-0.6536931818181817,207.64566666666667,185.15045045045045,0.4927536231884058,317.25,1.75,1.0,0.5909090909090909,0.75,45.8,-303.5210909090909,17.5625,2019-11-20 09:53:54.835,456.185,i.O.,i.O.,i.O.,1,53
-0.3913265306122445,-338.04599999999994,180.8800892857143,0.5081967213114754,317.3157894736842,1.6666666666666667,1.3333333333333333,5.75,0.8333333333333334,-55.69230769230769,-302.6173873873874,14.166666666666664,2019-11-20 09:54:17.235,472.86,i.O.,i.O.,i.O.,1,54
-0.8247311827956991,178.58137499999995,179.24557522123902,0.4915254237288136,317.5,2.4,0.6666666666666666,9.0,1.3333333333333333,-62.04545454545455,-302.61270270270273,15.923076923076925,2019-11-20 09:54:39.646,368.94333333333327,i.O.,n.i.O.,i.O.,1,55
-0.21789772727272705,936.5371428571428,180.9845945945948,0.5,317.53333333333336,0.0,0.0,0.42857142857142855,0.7142857142857143,84.8,-303.5187272727273,18.722222222222214,2019-11-20 09:55:02.249,367.96,i.O.,n.i.O.,i.O.,1,56
-1.1020114942528738,311.2613333333333,180.65285714285716,0.5,317.46666666666664,2.0,1.0,1.75,0.8333333333333334,86.5,-303.51809090909086,18.0625,2019-11-20 09:55:24.540,380.925,i.O.,i.O.,i.O.,1,57
1.2642857142857151,-274.63325,173.5185714285715,0.5076923076923077,317.5,1.0,1.0,9.5,0.8333333333333334,-131.66666666666666,-302.617027027027,14.666666666666664,2019-11-20 09:55:46.897,397.96,i.O.,i.O.,i.O.,1,58
2.292073341161613e-16,82.52987499999995,176.02598214285717,0.4923076923076923,317.5,1.25,0.6666666666666666,13.666666666666664,0.75,-158.125,-302.61765765765773,16.6,2019-11-20 09:56:09.244,414.72,i.O.,n.i.O.,i.O.,1,59
0.20618279569892511,854.44025,181.74580357142844,0.5,317.26923076923083,2.0,0.0,0.4,0.75,110.8,-302.58864864864864,21.76923076923077,2019-11-20 09:56:31.691,433.155,i.O.,n.i.O.,i.O.,1,60
1.278333333333334,401.924875,179.7923423423423,0.5066666666666667,317.3703703703704,1.3333333333333333,0.5,0.5,0.7142857142857143,161.0,-303.43853211009184,19.30769230769231,2019-11-20 09:56:54.059,442.96,i.O.,n.i.O.,i.O.,1,61
1.2926966292134827,-254.81675,174.80008928571425,0.4927536231884058,317.37142857142857,1.5,1.0,5.833333333333332,0.7142857142857143,-55.73684210526316,-302.6163063063064,13.888888888888893,2019-11-20 09:57:16.252,457.96,i.O.,i.O.,i.O.,1,62
0.4168478260869565,76.4682500000001,180.52107142857133,0.5,317.3333333333333,1.0,0.5,10.2,2.0,-50.55,-302.60000000000014,14.764705882352946,2019-11-20 09:57:38.654,471.095,i.O.,n.i.O.,i.O.,1,63
0.7281645569620254,837.188125,184.754778761062,0.5,317.2894736842105,2.2,0.5,7.8,0.8888888888888888,40.63636363636363,-302.6033333333333,21.76923076923077,2019-11-20 09:58:01.068,363.4333333333333,i.O.,n.i.O.,i.O.,1,64
0.2282738095238097,526.2192857142857,177.51792792792781,0.5064935064935064,317.1764705882353,0.5,0.0,0.4761904761904762,1.0,67.375,-303.4377981651376,20.454545454545453,2019-11-20 09:58:23.661,367.96,i.O.,i.O.,i.O.,1,65
-0.6688953488372092,-232.06942857142846,179.4213392857142,0.4927536231884058,317.2608695652174,1.6666666666666667,0.5,12.0,0.7777777777777778,-70.36,-302.6154054054055,15.692307692307693,2019-11-20 09:58:45.863,383.04,i.O.,n.i.O.,i.O.,1,66
-0.8522222222222222,-13.288749999999936,175.40526785714297,0.5,317.5,2.0,1.0,4.125,1.1666666666666667,-147.375,-302.6198198198198,16.666666666666668,2019-11-20 09:59:08.287,401.105,i.O.,n.i.O.,i.O.,1,67
-0.6055263157894736,769.5790000000003,180.97544642857144,0.5072463768115942,317.5,1.0,1.2,5.5,0.8571428571428571,151.71428571428572,-302.60855855855857,20.071428571428573,2019-11-20 09:59:30.688,420.025,i.O.,n.i.O.,i.O.,1,68
3.1579677144893343e-16,639.4562857142857,184.2633333333334,0.5,317.15384615384613,1.5,0.0,0.3333333333333333,0.8,7.3076923076923075,-303.4162385321101,15.266666666666667,2019-11-20 09:59:53.187,427.985,i.O.,n.i.O.,i.O.,1,69
-0.6055263157894735,-198.76442857142857,177.2402678571429,0.4912280701754386,317.3478260869565,1.75,0.6666666666666666,21.0,1.0,-60.0,-302.59612612612625,14.923076923076925,2019-11-20 10:00:15.310,444.245,i.O.,n.i.O.,i.O.,1,70
-0.20842391304347813,-12.122999999999962,182.96008928571428,0.5,317.1851851851852,1.5,0.5,2.142857142857143,0.875,15.32,-302.61891891891895,21.58333333333333,2019-11-20 10:00:37.707,462.585,i.O.,i.O.,i.O.,1,71
0.4123655913978496,769.3458750000003,188.68017857142846,0.5,317.2857142857143,1.5,0.5,14.25,2.0,88.35,-302.6086486486487,20.285714285714285,2019-11-20 10:01:00.133,454.8,i.O.,n.i.O.,i.O.,1,72
0.6321428571428577,668.7647142857143,178.33026785714284,0.5072463768115942,317.5,1.6666666666666667,0.5,19.5,1.1666666666666667,-12.4375,-303.4342201834864,14.705882352941178,2019-11-20 10:01:22.512,353.2033333333334,i.O.,n.i.O.,i.O.,1,73
1.7235955056179777,-139.88114285714286,180.83812499999996,0.4925373134328358,317.5,1.75,0.5,8.2,0.75,-200.25,-302.61306306306307,13.923076923076925,2019-11-20 10:01:44.907,368.835,i.O.,i.O.,i.O.,1,74
0.605526315789474,-88.35825000000004,178.05241071428574,0.5,317.5,1.0,0.0,5.0,0.875,-11.25,-302.60153153153163,20.076923076923077,2019-11-20 10:02:07.395,387.0,i.O.,i.O.,i.O.,1,75
-0.22296511627906931,698.23975,182.32026785714282,0.5,317.3333333333333,2.0,1.0,3.25,0.8333333333333334,211.5,-302.6084684684685,22.58333333333333,2019-11-20 10:02:29.832,404.895,i.O.,i.O.,i.O.,1,76
-0.2396875000000001,683.6852857142858,174.17432432432446,0.5070422535211268,317.1304347826087,0.0,0.5,0.3333333333333333,0.8,25.33333333333333,-303.4175229357798,21.0,2019-11-20 10:02:52.123,412.96,i.O.,i.O.,i.O.,1,77
-0.21544943820224696,-139.08185714285716,178.09812500000007,0.4918032786885246,317.3870967741936,1.6666666666666667,0.5,8.2,0.8333333333333334,-86.61111111111109,-302.61306306306307,13.117647058823529,2019-11-20 10:03:14.322,428.665,i.O.,i.O.,i.O.,1,78
-1.7044444444444442,-173.91875,183.81830357142863,0.5,317.3030303030303,2.0,1.0,6.333333333333332,1.0,-30.65,-302.6202702702703,17.352941176470587,2019-11-20 10:03:36.731,446.7,i.O.,i.O.,i.O.,1,79
0.19973958333333328,639.489625,176.68285714285722,0.5,317.3055555555556,1.0,1.0,1.3,0.6,111.3125,-302.6095495495496,19.875,2019-11-20 10:03:59.124,464.745,i.O.,i.O.,i.O.,1,80
3.861645303044023e-16,779.6038571428572,177.2690990990992,0.5,317.1388888888889,1.75,0.6666666666666666,0.42857142857142855,0.8333333333333334,9.0,-304.37574074074075,16.2,2019-11-20 10:04:21.518,472.96,i.O.,i.O.,i.O.,1,81
14.870326530612244,502.046,180.06852941176473,0.5,317.27777777777777,1.5,0.5,1.5,0.4,1832.3529411764707,-300.12692307692305,19.09090909090909,2019-11-26 12:47:55.117,,i.O.,n.i.O.,i.O.,6,1
8.715872727272728,283.1814999999998,173.26699999999997,0.5277777777777778,317.1904761904762,1.0,1.0,9.5,0.6666666666666666,73.28571428571429,-297.7686956521739,16.130434782608695,2019-11-26 12:48:08.732,365.145,i.O.,n.i.O.,i.O.,6,2
3.195851851851852,-110.47015384615385,173.55028571428582,0.5,317.2352941176472,2.2857142857142856,1.0,8.666666666666666,0.8333333333333334,215.25,-297.7675362318841,14.695652173913045,2019-11-26 12:48:22.742,376.19,i.O.,n.i.O.,i.O.,6,3
7.669920000000001,115.16874999999996,179.4160563380281,0.5238095238095238,317.5,1.3333333333333333,1.0,4.166666666666667,0.4,90.0,-297.79275362318845,12.65625,2019-11-26 12:48:36.745,389.29,i.O.,i.O.,i.O.,6,4
13.493407407407409,494.24641666666673,182.208,0.5128205128205128,317.23076923076917,1.5,1.0,7.666666666666668,0.8333333333333334,-97.47368421052632,-297.7363768115942,14.214285714285715,2019-11-26 12:48:50.945,411.655,i.O.,n.i.O.,i.O.,6,5
14.663117647058822,412.8611818181818,179.32600000000005,0.5333333333333333,317.5,2.0,0.5,0.8571428571428571,0.7142857142857143,-26.73684210526316,-297.74666666666667,17.291666666666668,2019-11-26 12:49:04.990,425.38,i.O.,n.i.O.,i.O.,6,6
16.28056603773585,-17.789923076923035,175.95385714285717,0.5588235294117647,317.3,2.4,1.0,5.0,0.8571428571428571,19.61111111111111,-297.7992753623189,16.652173913043477,2019-11-26 12:49:18.957,438.215,i.O.,n.i.O.,i.O.,6,7
3.2638297872340427,-216.68845454545453,186.0415492957747,0.5,317.22222222222223,1.5,0.5,4.5,0.8,243.0,-297.693768115942,13.59375,2019-11-26 12:49:32.960,452.79333333333335,i.O.,i.O.,i.O.,6,8
5.752483333333334,195.83355555555562,179.1664285714286,0.4888888888888889,317.22222222222223,2.5,1.0,0.6153846153846154,2.0,66.0,-297.73550724637687,12.769230769230768,2019-11-26 12:49:47.162,471.68,i.O.,n.i.O.,i.O.,6,9
10.607382978723408,484.9211538461538,179.73718309859157,0.5277777777777778,317.29411764705884,2.25,1.0,7.5,0.8571428571428571,-170.0,-297.77420289855075,14.0,2019-11-26 12:50:01.175,374.22,i.O.,n.i.O.,i.O.,6,10
9.587392857142856,277.2754166666667,182.69464788732398,0.5142857142857142,317.2,2.5,1.0,12.666666666666664,0.42857142857142855,-85.15789473684211,-296.3880000000001,17.318181818181817,2019-11-26 12:50:15.372,368.25,i.O.,n.i.O.,i.O.,6,11
7.37496153846154,-183.117,187.23228571428558,0.4883720930232558,317.14285714285717,2.5,1.0,10.0,0.6666666666666666,181.2,-297.61470588235295,15.111111111111107,2019-11-26 12:50:29.586,382.38,i.O.,n.i.O.,i.O.,6,12
11.24044827586207,-71.18391666666669,172.18842857142863,0.5142857142857142,317.1764705882353,2.0,1.0,0.5,1.0,247.8125,-297.76594202898553,13.590909090909092,2019-11-26 12:50:43.606,396.68,i.O.,i.O.,i.O.,6,13
8.820440000000003,390.92110000000014,177.65014285714284,0.4883720930232558,317.3,2.2857142857142856,0.6,1.0,0.5,-96.25,-297.79217391304354,14.043478260869565,2019-11-26 12:50:57.579,411.675,i.O.,i.O.,i.O.,6,14
5.788660377358491,355.2130909090909,184.64436619718307,0.5,317.26666666666665,2.8,1.0,2.764705882352941,0.4,-83.86666666666666,-297.7640579710145,15.88,2019-11-26 12:51:11.595,427.66333333333336,i.O.,n.i.O.,i.O.,6,15
8.481192307692309,-54.08730769230768,191.49371428571428,0.5151515151515151,317.375,2.333333333333333,0.0,6.2,0.75,178.8125,-297.74304347826086,15.7,2019-11-26 12:51:25.799,441.84,i.O.,n.i.O.,i.O.,6,16
7.321327272727275,-21.70272727272728,172.82114285714292,0.4857142857142857,317.2916666666667,1.75,1.0,0.5,0.75,157.53846153846158,-297.7407246376811,13.2,2019-11-26 12:51:39.794,456.68,i.O.,n.i.O.,i.O.,6,17
6.624072727272727,460.67509090909095,179.97099999999998,0.5,317.35714285714283,2.5,0.5,2.333333333333333,0.5,-135.3125,-297.7020289855073,14.296296296296294,2019-11-26 12:51:53.789,471.655,i.O.,i.O.,i.O.,6,18
9.929821428571428,226.1410833333334,187.14138888888888,0.5,317.1818181818182,2.4,0.0,12.0,1.125,-55.24,-297.7279710144928,15.4375,2019-11-26 12:52:07.796,378.12,i.O.,n.i.O.,i.O.,6,19
7.343574468085108,-132.13376923076922,182.59814285714288,0.5384615384615384,317.4,1.2,1.0,4.666666666666667,0.75,203.16666666666663,-297.57691176470587,14.666666666666664,2019-11-26 12:52:22.223,366.745,i.O.,n.i.O.,i.O.,6,20
5.7525,201.58425000000008,172.59328571428566,0.5,317.0625,1.3333333333333333,1.0,2.0,0.8333333333333334,105.35,-297.7075362318841,13.2,2019-11-26 12:52:36.210,381.68,i.O.,n.i.O.,i.O.,6,21
2.68448,546.6553,172.87514285714298,0.5,317.25,2.5,0.5,5.166666666666667,0.5,-140.16666666666666,-297.764347826087,15.576923076923075,2019-11-26 12:52:50.219,396.565,i.O.,n.i.O.,i.O.,6,22
6.015666666666667,103.7272307692308,175.1585915492958,0.5,317.375,1.625,1.0,17.0,0.6,175.94117647058826,-297.7957971014493,16.333333333333332,2019-11-26 12:53:04.229,411.1466666666667,i.O.,n.i.O.,i.O.,6,23
2.8407407407407415,-132.5903636363636,179.23328571428573,0.4864864864864865,317.0588235294117,1.6666666666666667,1.0,0.5,0.7,183.36842105263162,-297.76782608695646,13.91304347826087,2019-11-26 12:53:18.440,426.72,i.O.,n.i.O.,i.O.,6,24
4.4877659574468085,393.9985,178.33142857142857,0.5,317.4,2.0,1.0,0.0,0.7,147.66666666666666,-297.77594202898564,13.285714285714285,2019-11-26 12:53:32.480,441.68,i.O.,n.i.O.,i.O.,6,25
6.268711538461537,474.5078333333333,178.7547142857143,0.5,317.23809523809524,2.2,0.5,4.833333333333333,0.5,-102.2,-297.768695652174,14.714285714285715,2019-11-26 12:53:46.431,456.635,i.O.,n.i.O.,i.O.,6,26
8.595603448275869,179.0478,179.61647887323952,0.5151515151515151,317.0,1.25,0.5,2.2068965517241383,3.2,-33.46666666666667,-297.7585507246377,15.962962962962965,2019-11-26 12:54:00.463,469.03,i.O.,n.i.O.,i.O.,6,27
11.007777777777774,-124.4516363636364,190.6360563380281,0.5,317.125,1.5,0.5,3.333333333333333,1.375,156.16666666666666,-297.75913043478266,14.166666666666664,2019-11-26 12:54:14.676,358.1333333333334,i.O.,n.i.O.,i.O.,6,28
