      Date;    Time;                         Program; Workpiece no.;     Testpoint;Plane;     Probe no.;         Cycle;        S_MVAR;               Measuring variant;Results:    ;      Setpoint;      Measured;    Difference;Unit
2019-11-27;11:46:18;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        75,000;        74,994;        -0,006;mm
2019-11-27;11:46:18;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        15,000;        15,008;         0,008;mm
2019-11-27;11:46:18;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,022;         0,013;mm
2019-11-27;11:46:23;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        90,000;        90,006;         0,006;mm
2019-11-27;11:46:23;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        15,000;        14,993;        -0,007;mm
2019-11-27;11:46:23;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-27;11:46:28;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       105,000;       104,997;        -0,003;mm
2019-11-27;11:46:28;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        15,000;        14,988;        -0,012;mm
2019-11-27;11:46:28;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:46:33;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       120,000;       120,015;         0,015;mm
2019-11-27;11:46:33;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        15,000;        15,008;         0,008;mm
2019-11-27;11:46:33;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;         0,010;mm
2019-11-27;11:46:38;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       135,000;       134,994;        -0,006;mm
2019-11-27;11:46:38;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        15,000;        15,005;         0,005;mm
2019-11-27;11:46:38;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,026;         0,017;mm
2019-11-27;11:46:46;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        15,000;        14,999;        -0,001;mm
2019-11-27;11:46:46;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        30,000;        30,000;        -0,000;mm
2019-11-27;11:46:46;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:46:51;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        30,000;        29,994;        -0,006;mm
2019-11-27;11:46:51;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        30,000;        30,006;         0,006;mm
2019-11-27;11:46:51;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-27;11:46:56;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        45,000;        45,000;         0,000;mm
2019-11-27;11:46:56;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        30,000;        30,007;         0,007;mm
2019-11-27;11:46:56;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;         0,010;mm
2019-11-27;11:47:01;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        60,000;        60,007;         0,007;mm
2019-11-27;11:47:01;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        30,000;        30,015;         0,015;mm
2019-11-27;11:47:01;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-27;11:47:05;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        75,000;        74,994;        -0,006;mm
2019-11-27;11:47:05;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        30,000;        30,005;         0,005;mm
2019-11-27;11:47:05;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;        0,0100;mm
2019-11-27;11:47:10;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        90,000;        89,990;        -0,010;mm
2019-11-27;11:47:10;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        30,000;        30,007;         0,007;mm
2019-11-27;11:47:10;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-27;11:47:15;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       105,000;       104,995;        -0,005;mm
2019-11-27;11:47:15;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        30,000;        29,987;        -0,013;mm
2019-11-27;11:47:15;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;         0,010;mm
2019-11-27;11:47:20;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       120,000;       120,002;         0,002;mm
2019-11-27;11:47:20;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        30,000;        30,002;         0,002;mm
2019-11-27;11:47:20;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-27;11:47:25;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       135,000;       135,006;         0,006;mm
2019-11-27;11:47:25;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        30,000;        29,994;        -0,006;mm
2019-11-27;11:47:25;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,023;         0,014;mm
2019-11-27;11:47:33;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        15,000;        15,008;         0,008;mm
2019-11-27;11:47:33;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        45,005;         0,005;mm
2019-11-27;11:47:33;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,031;         0,022;mm
2019-11-27;11:47:38;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        30,000;        29,989;        -0,011;mm
2019-11-27;11:47:38;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        45,004;         0,004;mm
2019-11-27;11:47:38;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:47:43;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        45,000;        44,978;        -0,022;mm
2019-11-27;11:47:43;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        45,015;         0,015;mm
2019-11-27;11:47:43;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,022;         0,013;mm
2019-11-27;11:47:48;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        60,000;        60,013;         0,013;mm
2019-11-27;11:47:48;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        45,013;         0,013;mm
2019-11-27;11:47:48;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,022;         0,013;mm
2019-11-27;11:47:53;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        75,000;        75,006;         0,006;mm
2019-11-27;11:47:53;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        45,001;         0,000;mm
2019-11-27;11:47:53;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:47:57;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        90,000;        90,006;         0,006;mm
2019-11-27;11:47:57;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        45,007;         0,007;mm
2019-11-27;11:47:57;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:48:02;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       105,000;       105,025;         0,025;mm
2019-11-27;11:48:02;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        45,002;         0,002;mm
2019-11-27;11:48:02;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,023;         0,014;mm
2019-11-27;11:48:07;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       120,000;       119,990;        -0,010;mm
2019-11-27;11:48:07;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        44,991;        -0,009;mm
2019-11-27;11:48:07;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:48:12;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       135,000;       135,009;         0,009;mm
2019-11-27;11:48:12;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        44,996;        -0,004;mm
2019-11-27;11:48:12;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:48:20;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        15,000;        14,994;        -0,006;mm
2019-11-27;11:48:20;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        60,000;        -0,000;mm
2019-11-27;11:48:20;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;         0,010;mm
2019-11-27;11:48:25;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        30,000;        29,987;        -0,013;mm
2019-11-27;11:48:25;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        60,022;         0,022;mm
2019-11-27;11:48:25;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:48:30;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        45,000;        44,992;        -0,008;mm
2019-11-27;11:48:30;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        60,007;         0,007;mm
2019-11-27;11:48:30;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;        0,0100;mm
2019-11-27;11:48:35;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        60,000;        59,997;        -0,003;mm
2019-11-27;11:48:35;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        60,016;         0,016;mm
2019-11-27;11:48:35;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-27;11:48:40;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        75,000;        74,989;        -0,011;mm
2019-11-27;11:48:40;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        59,999;        -0,001;mm
2019-11-27;11:48:40;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,025;         0,016;mm
2019-11-27;11:48:45;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        90,000;        89,997;        -0,003;mm
2019-11-27;11:48:45;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        60,002;         0,002;mm
2019-11-27;11:48:45;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:48:49;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       105,000;       104,999;        -0,000;mm
2019-11-27;11:48:49;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        59,995;        -0,005;mm
2019-11-27;11:48:49;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-27;11:48:54;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       120,000;       119,998;        -0,002;mm
2019-11-27;11:48:54;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        60,008;         0,008;mm
2019-11-27;11:48:54;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,016;         0,007;mm
2019-11-27;11:48:59;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       135,000;       135,006;         0,006;mm
2019-11-27;11:48:59;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        60,001;         0,000;mm
2019-11-27;11:48:59;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;        0,0100;mm
2019-11-27;11:49:07;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        15,000;        15,006;         0,006;mm
2019-11-27;11:49:07;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        74,998;        -0,002;mm
2019-11-27;11:49:07;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-27;11:49:12;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        30,000;        29,997;        -0,003;mm
2019-11-27;11:49:12;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        75,021;         0,021;mm
2019-11-27;11:49:12;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-27;11:49:17;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        45,000;        44,992;        -0,008;mm
2019-11-27;11:49:17;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        75,001;         0,000;mm
2019-11-27;11:49:17;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-27;11:49:22;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        60,000;        59,987;        -0,013;mm
2019-11-27;11:49:22;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        75,011;         0,011;mm
2019-11-27;11:49:22;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-27;11:49:27;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        75,000;        75,014;         0,014;mm
2019-11-27;11:49:27;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        74,994;        -0,006;mm
2019-11-27;11:49:27;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;         0,010;mm
2019-11-27;11:49:32;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        90,000;        90,002;         0,002;mm
2019-11-27;11:49:32;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        75,005;         0,005;mm
2019-11-27;11:49:32;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;         0,010;mm
2019-11-27;11:49:37;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       105,000;       105,014;         0,014;mm
2019-11-27;11:49:37;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        75,006;         0,006;mm
2019-11-27;11:49:37;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-27;11:49:41;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       120,000;       120,010;         0,010;mm
2019-11-27;11:49:41;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        75,004;         0,004;mm
2019-11-27;11:49:41;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;         0,010;mm
2019-11-27;11:49:46;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       135,000;       135,005;         0,005;mm
2019-11-27;11:49:46;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        74,999;        -0,001;mm
2019-11-27;11:49:46;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,022;         0,013;mm
2019-11-27;11:49:54;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        15,000;        14,989;        -0,011;mm
2019-11-27;11:49:54;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,018;         0,018;mm
2019-11-27;11:49:54;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;        0,0100;mm
2019-11-27;11:49:59;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        30,000;        29,992;        -0,008;mm
2019-11-27;11:49:59;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,020;         0,020;mm
2019-11-27;11:49:59;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;         0,010;mm
2019-11-27;11:50:04;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        45,000;        44,997;        -0,003;mm
2019-11-27;11:50:04;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,021;         0,021;mm
2019-11-27;11:50:04;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-27;11:50:09;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        60,000;        59,988;        -0,012;mm
2019-11-27;11:50:09;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,020;         0,020;mm
2019-11-27;11:50:09;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;        0,0100;mm
2019-11-27;11:50:14;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        75,000;        74,986;        -0,014;mm
2019-11-27;11:50:14;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,011;         0,011;mm
2019-11-27;11:50:14;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:50:19;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        90,000;        90,004;         0,004;mm
2019-11-27;11:50:19;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,006;         0,006;mm
2019-11-27;11:50:19;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:50:24;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       105,000;       104,990;       -0,0100;mm
2019-11-27;11:50:24;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,003;         0,003;mm
2019-11-27;11:50:24;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-27;11:50:29;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       120,000;       120,009;         0,009;mm
2019-11-27;11:50:29;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        89,999;        -0,000;mm
2019-11-27;11:50:29;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-27;11:50:33;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       135,000;       134,994;        -0,006;mm
2019-11-27;11:50:33;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,012;         0,012;mm
2019-11-27;11:50:33;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:50:41;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        15,000;        14,986;        -0,014;mm
2019-11-27;11:50:41;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;       105,000;       105,017;         0,017;mm
2019-11-27;11:50:41;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,023;         0,014;mm
2019-11-27;11:50:46;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        30,000;        29,992;        -0,008;mm
2019-11-27;11:50:46;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;       105,000;       105,014;         0,014;mm
2019-11-27;11:50:46;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:50:51;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        45,000;        44,993;        -0,007;mm
2019-11-27;11:50:51;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;       105,000;       105,014;         0,014;mm
2019-11-27;11:50:51;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:50:56;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        60,000;        59,999;        -0,001;mm
2019-11-27;11:50:56;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;       105,000;       105,023;         0,023;mm
2019-11-27;11:50:56;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-27;11:51:01;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        75,000;        75,006;         0,006;mm
2019-11-27;11:51:01;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;       105,000;       104,996;        -0,004;mm
2019-11-27;11:51:01;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;        0,0100;mm
2019-11-27;11:51:06;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        90,000;        89,999;        -0,001;mm
2019-11-27;11:51:06;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;       105,000;       105,010;         0,010;mm
2019-11-27;11:51:06;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,021;         0,012;mm
2019-11-27;11:51:11;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       105,000;       104,992;        -0,008;mm
2019-11-27;11:51:11;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;       105,000;       105,012;         0,012;mm
