_id,ValueID,value,timeStamp,progName,toolNo
5dee03f08e15b3086c2abfba,12430012063.Channel1.Feed_Axis,12806.64,2019-12-09 08:19:33.750,REIBEN.MPF,RA_12H7
5dee03f08e15b3086c2abfbb,12430012063.Channel1.Program_Feed,12806.64,2019-12-09 08:19:33.750,REIBEN.MPF,RA_12H7
5dee03f08e15b3086c2abfbd,12430012063.Channel1.Spindle_Speed,180.0,2019-12-09 08:19:33.751,REIBEN.MPF,RA_12H7
5dee03f08e15b3086c2abfc8,12430012063.Channel1.Feed_Axis,40000.0,2019-12-09 08:19:34.263,REIBEN.MPF,RA_12H7
5dee03f08e15b3086c2abfc9,12430012063.Channel1.Program_Feed,40000.0,2019-12-09 08:19:34.264,REIBEN.MPF,RA_12H7
5dee03f08e15b3086c2abfca,12430012063.Channel1.Spindle_Speed,0.0,2019-12-09 08:19:34.265,REIBEN.MPF,RA_12H7
5dee03f08e15b3086c2abfd8,12430012063.Channel1.Feed_Axis,21648.278827095,2019-12-09 08:19:34.359,REIBEN.MPF,RA_12H7
5dee03f08e15b3086c2abfda,12430012063.Channel1.Program_Feed,21648.278827095,2019-12-09 08:19:34.360,REIBEN.MPF,RA_12H7
5dee03f18e15b3086c2abfe4,12430012063.Channel1.Feed_Axis,7392.20730758619,2019-12-09 08:19:34.537,REIBEN.MPF,RA_12H7
5dee03f18e15b3086c2abfe5,12430012063.Channel1.Program_Feed,7392.20730758619,2019-12-09 08:19:34.538,REIBEN.MPF,RA_12H7
5dee03f18e15b3086c2abff3,12430012063.Channel1.Feed_Axis,40105.2913823036,2019-12-09 08:19:34.826,REIBEN.MPF,RA_12H7
5dee03f18e15b3086c2abff2,12430012063.Channel1.Program_Feed,40105.2913823036,2019-12-09 08:19:34.827,REIBEN.MPF,RA_12H7
5dee03f18e15b3086c2ac00e,12430012063.Channel1.Feed_Axis,5131.79011847493,2019-12-09 08:19:35.328,REIBEN.MPF,RA_12H7
5dee03f18e15b3086c2ac00d,12430012063.Channel1.Program_Feed,5131.79011847493,2019-12-09 08:19:35.329,REIBEN.MPF,RA_12H7
5dee03f28e15b3086c2ac01b,12430012063.Channel1.Feed_Axis,0.0,2019-12-09 08:19:35.534,REIBEN.MPF,RA_12H7
5dee03f28e15b3086c2ac01c,12430012063.Channel1.Program_Feed,0.0,2019-12-09 08:19:35.534,REIBEN.MPF,RA_12H7
5dee03f68e15b3086c2ac074,12430012063.Channel1.Feed_Axis,31223.771714768,2019-12-09 08:19:40.349,REIBEN.MPF,RA_12H7
5dee03f68e15b3086c2ac073,12430012063.Channel1.Program_Feed,31223.771714768,2019-12-09 08:19:40.350,REIBEN.MPF,RA_12H7
5dee03f68e15b3086c2ac076,12430012063.Channel1.Spindle_Speed,636.520385742188,2019-12-09 08:19:40.351,REIBEN.MPF,RA_12H7
5dee03f78e15b3086c2ac087,12430012063.Channel1.Feed_Axis,41248.2492496487,2019-12-09 08:19:40.541,REIBEN.MPF,RA_12H7
5dee03f78e15b3086c2ac088,12430012063.Channel1.Program_Feed,41248.2492496487,2019-12-09 08:19:40.541,REIBEN.MPF,RA_12H7
5dee03f78e15b3086c2ac089,12430012063.Channel1.Spindle_Speed,637.588500976562,2019-12-09 08:19:40.552,REIBEN.MPF,RA_12H7
5dee03f78e15b3086c2ac099,12430012063.Channel1.Feed_Axis,40724.524029969,2019-12-09 08:19:40.787,REIBEN.MPF,RA_12H7
5dee03f78e15b3086c2ac098,12430012063.Channel1.Program_Feed,40724.524029969,2019-12-09 08:19:40.788,REIBEN.MPF,RA_12H7
5dee03f78e15b3086c2ac09a,12430012063.Channel1.Spindle_Speed,636.062622070312,2019-12-09 08:19:40.788,REIBEN.MPF,RA_12H7
5dee03f78e15b3086c2ac0a6,12430012063.Channel1.Feed_Axis,35.6525337861228,2019-12-09 08:19:40.944,REIBEN.MPF,RA_12H7
5dee03f78e15b3086c2ac0a7,12430012063.Channel1.Program_Feed,35.6525337861228,2019-12-09 08:19:40.945,REIBEN.MPF,RA_12H7
5dee03f78e15b3086c2ac0a9,12430012063.Channel1.Spindle_Speed,637.435913085938,2019-12-09 08:19:40.945,REIBEN.MPF,RA_12H7
