_id,ValueID,value,timeStamp,progName,toolNo
5df73f9e8e15b328ac1ec42a,12430012063.Channel1.Feed_Axis,32952.8518657805,2019-12-16 08:25:03.384,REIBEN.MPF,RA_12H7
5df73f9e8e15b328ac1ec42f,12430012063.Channel1.Program_Feed,37863.2353458292,2019-12-16 08:25:03.416,REIBEN.MPF,RA_12H7
5df73f9e8e15b328ac1ec430,12430012063.Channel1.Spindle_Speed,0.0,2019-12-16 08:25:03.418,REIBEN.MPF,RA_12H7
5df73f9e8e15b328ac1ec435,12430012063.Channel1.Feed_Axis,40000.0,2019-12-16 08:25:04.044,REIBEN.MPF,RA_12H7
5df73f9e8e15b328ac1ec43b,12430012063.Channel1.Program_Feed,40000.0,2019-12-16 08:25:04.046,REIBEN.MPF,RA_12H7
5df73f9e8e15b328ac1ec444,12430012063.Channel1.Feed_Axis,10849.4892608383,2019-12-16 08:25:04.068,REIBEN.MPF,RA_12H7
5df73f9e8e15b328ac1ec447,12430012063.Channel1.Program_Feed,4414.10611775722,2019-12-16 08:25:04.070,REIBEN.MPF,RA_12H7
5df73f9e8e15b328ac1ec44a,12430012063.Channel1.Feed_Axis,16632.4669532205,2019-12-16 08:25:04.219,REIBEN.MPF,RA_12H7
5df73f9e8e15b328ac1ec451,12430012063.Channel1.Program_Feed,26406.0156559179,2019-12-16 08:25:04.233,REIBEN.MPF,RA_12H7
5df73f9f8e15b328ac1ec45a,12430012063.Channel1.Feed_Axis,40105.2926148258,2019-12-16 08:25:04.373,REIBEN.MPF,RA_12H7
5df73f9f8e15b328ac1ec45f,12430012063.Channel1.Program_Feed,40105.2926148258,2019-12-16 08:25:04.407,REIBEN.MPF,RA_12H7
5df73f9f8e15b328ac1ec471,12430012063.Channel1.Program_Feed,39534.3139724085,2019-12-16 08:25:04.809,REIBEN.MPF,RA_12H7
5df73f9f8e15b328ac1ec478,12430012063.Channel1.Feed_Axis,820.646020534965,2019-12-16 08:25:04.983,REIBEN.MPF,RA_12H7
5df73f9f8e15b328ac1ec47e,12430012063.Channel1.Program_Feed,0.0,2019-12-16 08:25:05.007,REIBEN.MPF,RA_12H7
5df73f9f8e15b328ac1ec485,12430012063.Channel1.Feed_Axis,0.0,2019-12-16 08:25:05.182,REIBEN.MPF,RA_12H7
5df73fa48e15b328ac1ec4c3,12430012063.Channel1.Feed_Axis,6682.21592324545,2019-12-16 08:25:09.965,REIBEN.MPF,RA_12H7
5df73fa48e15b328ac1ec4cb,12430012063.Channel1.Program_Feed,37407.3797939156,2019-12-16 08:25:10.025,REIBEN.MPF,RA_12H7
5df73fa48e15b328ac1ec4cd,12430012063.Channel1.Spindle_Speed,954.28466796875,2019-12-16 08:25:10.026,REIBEN.MPF,RA_12H7
5df73fa48e15b328ac1ec4da,12430012063.Channel1.Feed_Axis,41248.2464397867,2019-12-16 08:25:10.136,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec4e1,12430012063.Channel1.Program_Feed,41248.2464397867,2019-12-16 08:25:10.294,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec4e2,12430012063.Channel1.Spindle_Speed,953.445434570312,2019-12-16 08:25:10.295,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec4ef,12430012063.Channel1.Program_Feed,37523.1880699817,2019-12-16 08:25:10.421,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec4f0,12430012063.Channel1.Spindle_Speed,953.903198242188,2019-12-16 08:25:10.422,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec4f8,12430012063.Channel1.Feed_Axis,10910.0894461361,2019-12-16 08:25:10.514,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec502,12430012063.Channel1.Program_Feed,1842.66882858652,2019-12-16 08:25:10.671,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec501,12430012063.Channel1.Spindle_Speed,954.437255859375,2019-12-16 08:25:10.672,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec50c,12430012063.Channel1.Feed_Axis,26169.3638760907,2019-12-16 08:25:10.713,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec515,12430012063.Channel1.Program_Feed,40000.0,2019-12-16 08:25:10.824,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec518,12430012063.Channel1.Spindle_Speed,953.903198242188,2019-12-16 08:25:10.825,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec51d,12430012063.Channel1.Feed_Axis,40000.0,2019-12-16 08:25:10.912,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec528,12430012063.Channel1.Feed_Axis,35426.7914216525,2019-12-16 08:25:11.113,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec52e,12430012063.Channel1.Program_Feed,5116.33712775896,2019-12-16 08:25:11.221,REIBEN.MPF,RA_12H7
5df73fa58e15b328ac1ec52f,12430012063.Channel1.Spindle_Speed,954.208374023438,2019-12-16 08:25:11.223,REIBEN.MPF,RA_12H7
