_id,ValueID,value,timeStamp
5ddd13728e15b3086c04d6cd,12430012063.Z1_Axis.Actual_Position_MCS,-240.33,2019-11-26 12:00:02.622
5ddd13728e15b3086c04d6d7,12430012063.Z1_Axis.Actual_Position_MCS,-5.91,2019-11-26 12:00:02.713
5ddd13728e15b3086c04d6e9,12430012063.Z1_Axis.Actual_Position_MCS,-3.72,2019-11-26 12:00:02.833
5ddd13888e15b3086c04d8c6,12430012063.Z1_Axis.Actual_Position_MCS,-4.78,2019-11-26 12:00:24.854
5ddd13888e15b3086c04d8dc,12430012063.Z1_Axis.Actual_Position_MCS,-51.66,2019-11-26 12:00:25.050
5ddd13888e15b3086c04d8e9,12430012063.Z1_Axis.Actual_Position_MCS,-100.23,2019-11-26 12:00:25.258
5ddd13888e15b3086c04d8f6,12430012063.Z1_Axis.Actual_Position_MCS,-153.87,2019-11-26 12:00:25.451
5ddd13898e15b3086c04d902,12430012063.Z1_Axis.Actual_Position_MCS,-181.47,2019-11-26 12:00:25.645
5ddd13898e15b3086c04d912,12430012063.Z1_Axis.Actual_Position_MCS,-224.24,2019-11-26 12:00:25.849
5ddd13898e15b3086c04d91e,12430012063.Z1_Axis.Actual_Position_MCS,-244.27,2019-11-26 12:00:26.066
5ddd13898e15b3086c04d929,12430012063.Z1_Axis.Actual_Position_MCS,-270.17,2019-11-26 12:00:26.240
5ddd13898e15b3086c04d939,12430012063.Z1_Axis.Actual_Position_MCS,-297.37,2019-11-26 12:00:26.459
5ddd138a8e15b3086c04d946,12430012063.Z1_Axis.Actual_Position_MCS,-307.78,2019-11-26 12:00:26.647
5ddd138a8e15b3086c04d951,12430012063.Z1_Axis.Actual_Position_MCS,-323.97,2019-11-26 12:00:26.842
5ddd138a8e15b3086c04d95c,12430012063.Z1_Axis.Actual_Position_MCS,-331.97,2019-11-26 12:00:27.048
5ddd138a8e15b3086c04d963,12430012063.Z1_Axis.Actual_Position_MCS,-338.29,2019-11-26 12:00:27.260
5ddd138a8e15b3086c04d971,12430012063.Z1_Axis.Actual_Position_MCS,-338.49,2019-11-26 12:00:27.469
5ddd138b8e15b3086c04d97c,12430012063.Z1_Axis.Actual_Position_MCS,-343.56,2019-11-26 12:00:27.650
5ddd138b8e15b3086c04d985,12430012063.Z1_Axis.Actual_Position_MCS,-354.23,2019-11-26 12:00:27.844
5ddd138b8e15b3086c04d98d,12430012063.Z1_Axis.Actual_Position_MCS,-359.09,2019-11-26 12:00:28.047
5ddd138b8e15b3086c04d99d,12430012063.Z1_Axis.Actual_Position_MCS,-362.07,2019-11-26 12:00:28.265
5ddd138b8e15b3086c04d9a6,12430012063.Z1_Axis.Actual_Position_MCS,-367.4,2019-11-26 12:00:28.444
5ddd138c8e15b3086c04d9b0,12430012063.Z1_Axis.Actual_Position_MCS,-372.4,2019-11-26 12:00:28.647
5ddd138c8e15b3086c04d9bb,12430012063.Z1_Axis.Actual_Position_MCS,-375.95,2019-11-26 12:00:28.868
5ddd138c8e15b3086c04d9c7,12430012063.Z1_Axis.Actual_Position_MCS,-377.31,2019-11-26 12:00:29.047
5ddd138c8e15b3086c04d9d3,12430012063.Z1_Axis.Actual_Position_MCS,-379.48,2019-11-26 12:00:29.241
5ddd138c8e15b3086c04d9db,12430012063.Z1_Axis.Actual_Position_MCS,-382.14,2019-11-26 12:00:29.467
5ddd138d8e15b3086c04d9e8,12430012063.Z1_Axis.Actual_Position_MCS,-383.3,2019-11-26 12:00:29.644
5ddd13938e15b3086c04db3d,12430012063.Z1_Axis.Actual_Position_MCS,-379.41,2019-11-26 12:00:35.859
5ddd13938e15b3086c04db50,12430012063.Z1_Axis.Actual_Position_MCS,-379.4,2019-11-26 12:00:36.058
5ddd13948e15b3086c04db88,12430012063.Z1_Axis.Actual_Position_MCS,-383.3,2019-11-26 12:00:36.639
5ddd13988e15b3086c04dc87,12430012063.Z1_Axis.Actual_Position_MCS,-383.22,2019-11-26 12:00:41.071
5ddd13988e15b3086c04dc9c,12430012063.Z1_Axis.Actual_Position_MCS,-379.4,2019-11-26 12:00:41.238
5ddd13998e15b3086c04dcd4,12430012063.Z1_Axis.Actual_Position_MCS,-383.3,2019-11-26 12:00:41.853
5ddd139d8e15b3086c04ddd8,12430012063.Z1_Axis.Actual_Position_MCS,-383.08,2019-11-26 12:00:46.239
5ddd139d8e15b3086c04dde9,12430012063.Z1_Axis.Actual_Position_MCS,-379.4,2019-11-26 12:00:46.441
5ddd139e8e15b3086c04de1f,12430012063.Z1_Axis.Actual_Position_MCS,-383.3,2019-11-26 12:00:47.049
5ddd13a28e15b3086c04df19,12430012063.Z1_Axis.Actual_Position_MCS,-382.83,2019-11-26 12:00:51.450
5ddd13a38e15b3086c04df2b,12430012063.Z1_Axis.Actual_Position_MCS,-379.4,2019-11-26 12:00:51.680
5ddd13a38e15b3086c04df60,12430012063.Z1_Axis.Actual_Position_MCS,-383.3,2019-11-26 12:00:52.249
5ddd13a88e15b3086c04e058,12430012063.Z1_Axis.Actual_Position_MCS,-382.44,2019-11-26 12:00:56.648
5ddd13a88e15b3086c04e067,12430012063.Z1_Axis.Actual_Position_MCS,-372.4,2019-11-26 12:00:56.842
5ddd13a88e15b3086c04e0a0,12430012063.Z1_Axis.Actual_Position_MCS,-375.76,2019-11-26 12:00:57.457
5ddd13a98e15b3086c04e0b4,12430012063.Z1_Axis.Actual_Position_MCS,-383.36,2019-11-26 12:00:57.645
5ddd13a98e15b3086c04e0c0,12430012063.Z1_Axis.Actual_Position_MCS,-383.4,2019-11-26 12:00:57.858
5ddd13b08e15b3086c04e1f3,12430012063.Z1_Axis.Actual_Position_MCS,-380.49,2019-11-26 12:01:05.243
5ddd13b08e15b3086c04e208,12430012063.Z1_Axis.Actual_Position_MCS,-380.3,2019-11-26 12:01:05.448
5ddd13b18e15b3086c04e23a,12430012063.Z1_Axis.Actual_Position_MCS,-383.4,2019-11-26 12:01:06.119
5ddd13b98e15b3086c04e382,12430012063.Z1_Axis.Actual_Position_MCS,-380.3,2019-11-26 12:01:13.650
5ddd13b98e15b3086c04e3b9,12430012063.Z1_Axis.Actual_Position_MCS,-382.68,2019-11-26 12:01:14.243
5ddd13b98e15b3086c04e3c8,12430012063.Z1_Axis.Actual_Position_MCS,-383.4,2019-11-26 12:01:14.474
5ddd13c18e15b3086c04e4f0,12430012063.Z1_Axis.Actual_Position_MCS,-381.4,2019-11-26 12:01:21.857
5ddd13c18e15b3086c04e501,12430012063.Z1_Axis.Actual_Position_MCS,-380.3,2019-11-26 12:01:22.055
5ddd13c28e15b3086c04e535,12430012063.Z1_Axis.Actual_Position_MCS,-383.4,2019-11-26 12:01:22.652
5ddd13c98e15b3086c04e684,12430012063.Z1_Axis.Actual_Position_MCS,-380.3,2019-11-26 12:01:30.260
5ddd13ca8e15b3086c04e6b7,12430012063.Z1_Axis.Actual_Position_MCS,-381.48,2019-11-26 12:01:30.848
5ddd13ca8e15b3086c04e6cb,12430012063.Z1_Axis.Actual_Position_MCS,-383.4,2019-11-26 12:01:31.050
5ddd13d18e15b3086c04e807,12430012063.Z1_Axis.Actual_Position_MCS,-382.54,2019-11-26 12:01:38.448
