,12430012063.Energy_Savings.Active_Power_Spindle1,12430012063.Energy_Savings.Active_Power_Z1,12430012063.Main_Spindle.Actual_Position_MCS,12430012063.Main_Spindle.Actual_Power,12430012063.Main_Spindle.Actual_Speed_Rate,12430012063.Main_Spindle.MPC_Peak,12430012063.Main_Spindle.MPC_Veff_Total,12430012063.Maintenance_Package.Tool_Usage_Main_lubriTOOL,12430012063.Tool_Control_Center.Axial_Force_Tension,12430012063.Tool_Control_Center.Bending_Moment,12430012063.Tool_Control_Center.Symmetry,12430012063.X1_Axis.Actual_Power,12430012063.Y1_Axis.Actual_Power,12430012063.Z1_Axis.Actual_Feed_Rate,12430012063.Z1_Axis.Actual_Position_MCS,12430012063.Z1_Axis.Actual_Power,timeStamp,12430012063.A1_Axis.Actual_Power,12430012063.Energy_Savings.Active_Power_X1,12430012063.X1_Axis.Actual_Feed_Rate,12430012063.X1_Axis.Actual_Position_MCS,12430012063.Main_Spindle.Temperature_Spindle,12430012063.Y1_Axis.Temperature_Y_Slide,12430012063.Energy_Savings.Active_Power_Y1,12430012063.Y1_Axis.Actual_Feed_Rate,12430012063.Tool_Control_Center.Axial_Force_Compression,12430012063.Y1_Axis.Actual_Position_MCS,12430012063.C1_Axis.Actual_Power,Label
37,-11.299446428571427,206.9523461538462,189.64307692307693,0.48,951.52,1.3333333333333333,0.75,,,1.0,0.5575000000000001,8.0,0.7777777777777778,665.3333333333334,-297.98745454545445,19.970588235294116,2019-12-11 09:59:15.972,6.5,85.8066,3005.8333333333335,359.02,,,,,0.1,,2.3333333333333335,-
38,-14.465192982456136,183.1110714285715,174.59,0.5,951.5,1.5,1.0,,0.05,0.0,0.4933333333333334,3.8636363636363638,0.7142857142857143,632.3214285714286,-297.8545454545455,20.3,2019-12-11 09:59:19.409,6.5,69.2952,4489.25,375.07,,,,,0.10000000000000002,,2.6666666666666665,-
39,-3.364017543859648,229.47414814814817,170.72765624999997,0.5769230769230769,951.4827586206897,1.3333333333333333,0.0,,,,0.35000000000000003,6.230769230769231,0.75,1094.7666666666667,-297.4187037037036,20.258064516129032,2019-12-11 09:59:22.908,7.5,113.68699999999998,3599.8,389.562,,,,,0.1,,,-
40,-8.948299999999996,410.59418518518527,175.4398484848485,0.5217391304347826,951.52,1.0,0.75,,,0.5,0.522,9.625,0.75,261.1875,-298.06888888888886,19.272727272727273,2019-12-11 09:59:26.322,7.166666666666667,62.59549999999999,3599.0,403.482,,,,,0.1,,,-
41,-3.1957999999999958,413.64835714285715,174.62552238805972,0.48,951.5,1.2,1.1428571428571428,,,0.5,0.22999999999999998,7.8,0.8333333333333334,777.4285714285714,-297.8650943396226,20.571428571428573,2019-12-11 09:59:29.770,7.166666666666667,64.42279999999998,3597.2,420.07,,,,,0.15000000000000002,,2.5,-
42,-6.036537037037035,265.71199999999993,183.70651515151513,0.5,951.4827586206897,1.4,0.6666666666666666,,,0.5,0.33555555555555555,9.5,0.8333333333333334,75.45454545454545,-296.4524489795919,19.727272727272727,2019-12-11 09:59:33.226,7.166666666666667,51.70059999999999,3598.2,434.92,,,,,0.1,,,-
43,-5.38240350877193,406.51862962962963,178.942,0.5,951.4545454545455,1.6,0.0,,,,0.53625,12.5,0.8333333333333334,28.22222222222222,-297.0205999999999,18.941176470588236,2019-12-11 09:59:36.676,7.5,68.483,3602.0,449.62,,,,,0.125,,2.5,-
44,-8.74638596491228,269.6769629629629,185.48140625000002,0.5,951.4782608695652,1.5,0.5,,0.05,0.5,0.345,10.25,0.9,-132.85714285714286,-296.49019999999996,22.423076923076923,2019-12-11 09:59:40.144,7.5,90.67925,3600.0,463.962,27.13,,,,0.1,,2.5,-
45,-2.691192982456145,246.59878124999997,182.57797101449273,0.5,951.5,1.3333333333333333,0.8,,,0.5,0.3188888888888889,22.5,2.9444444444444446,-4.875,-297.08235294117657,19.783783783783782,2019-12-11 09:59:43.635,7.5,512.6447777777779,-16000.888888888889,402.2688888888889,27.13,23.925,64.29457142857143,2000.111111111111,0.1,-344.17333333333335,2.5,-
46,-8.073614035087722,262.128696969697,179.57164179104478,0.5833333333333334,951.5,1.75,1.0,,,0.5,0.57125,7.545454545454546,0.7142857142857143,29.774193548387096,-295.9390740740741,18.725,2019-12-11 09:59:47.232,6.5,112.87519999999999,3599.4,359.322,27.11,23.925,,,0.15,,,-
