,12430012063.Energy_Savings.Active_Power_Spindle1,12430012063.Energy_Savings.Active_Power_Z1,12430012063.Main_Spindle.Actual_Position_MCS,12430012063.Main_Spindle.Actual_Power,12430012063.Main_Spindle.Actual_Speed_Rate,12430012063.Main_Spindle.MPC_Peak,12430012063.Main_Spindle.MPC_Veff_Total,12430012063.Tool_Control_Center.Axial_Force_Tension,12430012063.Tool_Control_Center.Bending_Moment,12430012063.Tool_Control_Center.Symmetry,12430012063.X1_Axis.Actual_Power,12430012063.Y1_Axis.Actual_Power,12430012063.Z1_Axis.Actual_Feed_Rate,12430012063.Z1_Axis.Actual_Position_MCS,12430012063.Z1_Axis.Actual_Power,timeStamp,12430012063.A1_Axis.Actual_Power,12430012063.Energy_Savings.Active_Power_X1,12430012063.X1_Axis.Actual_Feed_Rate,12430012063.X1_Axis.Actual_Position_MCS,12430012063.Main_Spindle.Temperature_Spindle,12430012063.Y1_Axis.Temperature_Y_Slide,12430012063.Energy_Savings.Active_Power_Y1,12430012063.Tool_Control_Center.Axial_Force_Compression,12430012063.Y1_Axis.Actual_Feed_Rate,12430012063.Y1_Axis.Actual_Position_MCS,12430012063.Maintenance_Package.Tool_Usage_Main_lubriTOOL,Label
10,3.5952499999999983,280.79840740740735,182.80245901639344,0.47368421052631576,951.4782608695652,1.25,0.0,0.05,0.5,0.42142857142857143,9.444444444444445,0.7,-38.48148148148148,-293.7589583333333,20.818181818181817,2019-12-11 09:25:28.856,7.0,94.40100000000001,3598.0,358.602,26.185000000000002,,,0.05,,,,-
11,-10.226600000000001,282.0416666666667,178.66879310344828,0.6086956521739131,951.5238095238095,1.25,0.8,0.05,0.5,0.38625,6.285714285714286,0.75,-168.07142857142858,-293.17446808510635,18.75,2019-12-11 09:25:32.255,7.166666666666667,65.50540000000002,3597.4,373.364,26.185000000000002,23.535,,0.05,,,74.65,-
12,-3.5953124999999977,838.8203000000001,181.61700000000002,0.48148148148148145,951.4814814814815,1.25,1.25,0.05,0.5,0.37000000000000005,5.4375,0.75,1411.0,-297.04583333333346,16.1,2019-12-11 09:25:35.718,7.0,63.881400000000006,3597.2,390.07,26.185000000000002,23.55,,0.10000000000000002,,,,-
13,-7.190624999999998,582.8869473684211,169.73762711864407,0.5217391304347826,951.4583333333334,1.5,0.0,0.05,0.5,0.4471428571428572,9.5,0.75,355.36,-294.4606818181818,21.9,2019-12-11 09:25:39.158,7.166666666666667,65.50539999999998,3602.0,404.62,26.185000000000002,23.535,,0.11666666666666665,,,,-
14,-10.785812500000002,361.04862499999996,179.27466666666672,0.48,951.5,1.75,0.75,,0.5,0.3614285714285714,8.2,0.8333333333333334,-38.65384615384615,-294.5661363636364,20.7,2019-12-11 09:25:42.603,7.5,89.05499999999999,3602.2,420.16,26.19,23.535,,,,,,-
15,-5.63958823529412,322.19275,186.50689655172414,0.5,951.4444444444445,2.0,1.25,,0.5,0.6122222222222222,9.777777777777779,0.8333333333333334,126.10344827586206,-294.00666666666666,15.545454545454545,2019-12-11 09:25:46.055,7.5,114.7698,3600.2,434.80199999999996,26.185000000000002,23.52,,0.10000000000000002,,,,-
16,-7.190500000000001,597.8432272727273,180.33898305084745,0.48,951.44,2.2,1.0,,0.5,0.7583333333333333,10.142857142857142,0.8333333333333334,781.36,-293.9768085106384,19.307692307692307,2019-12-11 09:25:49.564,7.5,96.36339999999998,3077.5,450.43,26.182000000000006,23.540000000000003,,0.15000000000000002,,,,-
17,1.198375000000003,257.6920833333334,178.88883333333337,0.5833333333333334,951.4545454545455,0.4,0.0,,0.5,0.2683333333333333,13.666666666666666,0.8333333333333334,1259.8214285714287,-295.0804166666666,20.166666666666668,2019-12-11 09:25:53.058,7.5,110.64224999999999,4382.75,465.96,26.19,23.535,,0.15000000000000002,,,,-
18,-13.53511764705883,302.5908,189.25741935483873,0.5,951.48,1.0,0.5,,,0.46624999999999994,26.083333333333332,2.823529411764706,3811.5454545454545,-300.45739999999995,16.727272727272727,2019-12-11 09:25:56.459,7.5,578.7553750000001,-15651.333333333334,407.4042857142857,,,54.97362500000001,0.13333333333333333,2201.5,-389.81571428571425,,-
19,-11.279352941176471,354.5349545454546,173.37053571428575,0.47619047619047616,951.5238095238095,1.1428571428571428,1.0,0.06666666666666667,,0.43625,2.0714285714285716,0.75,3912.304347826087,-302.70857142857153,18.0,2019-12-11 09:26:00.284,,-56.39233333333334,1763.5,364.895,,23.535,,0.08333333333333333,,,,-
20,-7.190624999999999,272.8806896551723,177.546,0.5185185185185185,951.5,1.1428571428571428,1.0,0.0,0.5,0.33,5.642857142857143,0.75,-73.9,-297.666037735849,21.25,2019-12-11 09:26:03.593,7.0,64.69319999999998,4499.0,374.62,26.185000000000002,,,0.15000000000000002,,,,-
21,-8.948133333333336,287.92191666666673,184.20464285714283,0.5416666666666666,951.4761904761905,1.25,0.5,,0.5,0.42571428571428566,7.428571428571429,0.8333333333333334,3369.72,-302.98812499999997,20.6,2019-12-11 09:26:07.107,7.5,279.70633333333336,4109.666666666667,387.7133333333333,26.185000000000002,,,0.15000000000000002,,,,-
22,-3.3837647058823532,137.7397777777777,176.26372881355934,0.5,951.5,1.75,0.8333333333333334,0.05,0.5,0.4125,9.5,0.7142857142857143,-3116.448275862069,-300.66520833333345,15.88888888888889,2019-12-11 09:26:10.520,7.5,220.94575,3062.0,404.28499999999997,26.185000000000002,,,0.05,,,,-
23,-20.453133333333334,-59.57888888888888,184.39389830508475,0.5,951.448275862069,1.3333333333333333,1.0,,0.5,0.34249999999999997,5.4,0.7142857142857143,-3961.703703703704,-302.1444680851064,19.0,2019-12-11 09:26:14.146,7.5,-75.34033333333333,594.6666666666666,425.34999999999997,,,,0.15000000000000002,,,74.64,-
24,-13.535235294117648,390.2855555555555,190.94299999999996,0.5,951.4761904761905,2.0,1.0,,0.5,0.17666666666666667,9.0,0.75,-269.9642857142857,-295.5941666666666,21.166666666666668,2019-12-11 09:26:17.462,7.5,141.43225,4240.0,436.53499999999997,26.185000000000002,23.535,,0.15000000000000002,,,,-
25,-4.79375,82.28735999999994,172.03557377049182,0.5,951.5,1.75,0.5,,0.5,0.29444444444444445,20.333333333333332,0.8333333333333334,-1467.148148148148,-295.39770833333347,17.0,2019-12-11 09:26:20.901,7.5,188.3958,3043.1666666666665,450.02666666666664,,,,,,,,-
26,-9.5873125,-128.5129523809524,179.59400000000008,0.5294117647058824,951.5,2.2,0.5,,0.5,0.4014285714285714,3.888888888888889,0.8,-3964.0,-298.39359999999994,17.0,2019-12-11 09:26:24.415,7.5,-263.24,3004.6666666666665,466.02666666666664,26.185000000000002,,,0.15000000000000002,,,,-
27,-4.261111111111111,315.62919230769234,175.38300000000007,0.47368421052631576,951.5,1.2857142857142858,0.8,,0.5,0.5133333333333333,24.615384615384617,3.0588235294117645,-151.03703703703704,-293.0997619047621,21.727272727272727,2019-12-11 09:26:27.810,7.5,429.0335555555555,-15997.888888888889,401.55999999999995,26.185000000000002,,53.43224999999999,0.15,1999.888888888889,-374.08500000000004,,-
28,-0.00012499999999793232,301.54375,179.48080645161292,0.5,951.5,1.25,1.1666666666666667,,0.5,0.34625000000000006,3.8181818181818183,0.75,-56.0,-295.22869565217394,20.09090909090909,2019-12-11 09:26:31.420,6.5,65.7762,3602.0,359.62,,,,0.15,,,,-
29,-5.992125000000005,382.17209090909085,177.13448275862072,0.5,951.52,1.2857142857142858,0.0,,0.5,0.30625,7.0,0.75,26.392857142857142,-294.12045454545444,15.272727272727273,2019-12-11 09:26:34.882,6.5,83.1,3602.8,374.17249999999996,,,,0.15000000000000002,,,,-
30,-12.32664285714286,229.05966666666674,178.82612903225805,0.5,951.5,0.3333333333333333,0.5,,0.5,0.41875,4.2631578947368425,0.75,-449.5,-295.63212765957456,20.25,2019-12-11 09:26:38.320,7.5,99.34100000000001,3600.8,390.03999999999996,,,,0.16666666666666666,,,,-
31,-6.848142857142856,-68.66251851851851,190.4501612903225,0.52,951.52,2.0,0.8333333333333334,,0.5,0.27875,10.0,1.0,-2754.233333333333,-296.1585106382979,20.75,2019-12-11 09:26:41.773,7.5,81.65616666666668,3601.2,404.68199999999996,26.185000000000002,,,0.15000000000000002,,,,-
32,-3.5952500000000054,296.24951999999996,171.76387096774192,0.4782608695652174,951.5,1.75,0.0,,0.0,0.25625,7.888888888888889,0.8333333333333334,-337.43333333333334,-294.07895833333345,18.7,2019-12-11 09:26:45.270,7.5,113.41639999999998,3599.4,419.322,26.17,,,0.15000000000000002,,,,-
33,4.108928571428571,139.71159090909097,182.74199999999996,0.5217391304347826,951.5,1.6,0.5,,0.6666666666666666,0.4033333333333333,10.125,1.0,-857.551724137931,-293.7995454545455,16.8,2019-12-11 09:26:48.726,7.5,71.05425,3599.4,433.72200000000004,26.2,,,0.14,,,,-
34,-15.5795,249.84919230769222,175.21482758620692,0.4782608695652174,951.5,1.75,0.5,,0.0,0.33999999999999997,16.2,1.0,-137.34615384615384,-293.1439130434783,21.181818181818183,2019-12-11 09:26:52.176,7.5,85.60374999999999,3597.4,448.36400000000003,,,,0.16666666666666666,,,,-
35,-2.2559411764705892,108.39856,170.58081967213116,0.5238095238095238,951.48,0.5,1.2,,0.6,0.34777777777777774,9.375,0.8888888888888888,-1354.576923076923,-295.9915555555557,20.363636363636363,2019-12-11 09:26:55.639,7.5,55.21959999999999,3598.2,464.92,,,,0.14,,,74.63,-
36,-7.064473684210528,313.3336249999999,182.89761904761903,0.47058823529411764,951.5,2.2,1.0,,0.5,0.4342857142857143,22.857142857142858,2.3125,19.642857142857142,-294.93152173913035,15.714285714285714,2019-12-11 09:26:59.078,7.5,490.9900000000002,-15999.444444444445,398.0022222222222,,,61.65257142857143,0.15000000000000002,1999.888888888889,-359.38624999999996,,-
37,-15.579437500000001,277.6208148148149,188.837627118644,0.55,951.52,0.5,0.5,,0.5,0.3275,7.8,0.8333333333333334,-67.85185185185185,-295.0967391304348,17.833333333333332,2019-12-11 09:27:02.739,6.5,88.7842,3601.2,359.02,,,,0.2,,,,-
38,-14.381125,375.5919047619048,182.43327272727277,0.5,951.4761904761905,1.5,0.5,,0.3333333333333333,0.335,8.5,0.8333333333333334,-515.0,-293.19595238095246,21.545454545454547,2019-12-11 09:27:06.176,7.5,97.98740000000001,3601.8,374.92199999999997,,,,0.13333333333333333,,,,-
39,-13.535235294117651,268.70996296296295,183.6268421052632,0.5238095238095238,951.5,2.0,0.5,,0.6666666666666666,0.425,5.266666666666667,0.8333333333333334,-79.57142857142857,-293.3588372093024,17.083333333333332,2019-12-11 09:27:09.634,7.5,112.60439999999998,3600.2,389.80199999999996,,,,0.15,,,,-
40,-4.511764705882354,282.82628571428563,189.11933333333337,0.47619047619047616,951.5,1.0,0.8,,,0.47624999999999995,10.11111111111111,0.75,-40.94736842105263,-293.0655319148936,17.333333333333332,2019-12-11 09:27:13.084,7.5,97.4462,3601.2,404.68199999999996,26.185000000000002,,,0.16,,,,-
41,-7.190500000000003,325.22358333333324,173.67035087719296,0.5,951.5,1.6,0.5,,0.5,0.615,7.4,0.8333333333333334,-10.03448275862069,-292.0786666666667,23.444444444444443,2019-12-11 09:27:16.583,7.5,112.87499999999997,3599.4,419.322,26.185000000000002,,,0.15000000000000002,,,,-
42,-2.2558823529411756,304.4386153846154,180.5314516129032,0.5,951.5,1.6,0.75,,0.3333333333333333,0.4428571428571428,9.333333333333334,1.0,53.607142857142854,-294.2040816326532,21.9,2019-12-11 09:27:20.035,7.5,91.01750000000003,3600.0,433.962,,,,0.15000000000000002,,,,-
43,-5.63970588235294,278.3448,187.93967741935484,0.5217391304347826,951.5,1.75,1.0,,0.5,0.36428571428571427,17.0,0.8333333333333334,-127.93103448275862,-294.28959183673464,18.0,2019-12-11 09:27:23.484,7.5,90.67925,3598.0,448.602,,,,0.1,,,,-
44,-12.783133333333332,281.0055925925925,180.07416666666663,0.47619047619047616,951.5,1.5714285714285714,0.5,,0.6,0.5085714285714287,9.625,0.9,-28.516129032258064,-293.63083333333344,18.5,2019-12-11 09:27:26.937,7.5,53.866,3598.4,463.242,,,,0.15,,,,-
45,-5.326333333333333,535.94976,172.55809523809523,0.5,951.5,1.4285714285714286,0.8,,0.5,0.37249999999999994,22.785714285714285,2.5,1051.1,-297.0654166666666,21.545454545454547,2019-12-11 09:27:30.388,7.5,489.3360000000001,-15999.444444444445,398.0022222222222,26.185000000000002,,54.20299999999999,0.15000000000000002,1999.888888888889,-344.38624999999996,,-
46,2.396937499999998,557.1684210526316,180.6706779661017,0.6,951.5,1.3333333333333333,0.5,,0.5,0.5528571428571428,7.8,0.75,3225.695652173913,-299.06239130434784,18.272727272727273,2019-12-11 09:27:34.031,6.5,86.88940000000001,3601.2,359.02,,,,0.16,,,,-
47,-13.535058823529413,624.5589130434782,188.61189655172416,0.47058823529411764,951.5,1.6,1.0,,0.5,0.5125,7.166666666666667,0.75,1055.4516129032259,-297.18061224489804,15.307692307692308,2019-12-11 09:27:37.488,7.5,97.71660000000001,3601.8,374.92199999999997,,,,0.15000000000000002,,,74.62,-
48,-25.166937500000003,310.14754166666677,176.47089285714287,0.5263157894736842,951.5238095238095,0.3333333333333333,1.0,,0.0,0.42874999999999996,4.428571428571429,0.6,4234.636363636364,-304.1091836734694,21.454545454545453,2019-12-11 09:27:40.940,7.5,199.96775000000002,3219.3333333333335,388.14,26.185000000000002,,,0.15000000000000002,,,,-
49,-5.3262777777777774,458.8910434782609,181.23649122807018,0.47619047619047616,951.4736842105264,1.6666666666666667,0.5,,0.6,0.45249999999999996,2.2,1.0,-1213.8666666666666,-302.00980392156873,19.615384615384617,2019-12-11 09:27:44.680,7.5,194.89199999999997,432.0,405.3833333333334,,,,0.15000000000000002,,,,-
50,5.992062499999994,216.7548260869565,180.73196721311476,0.5909090909090909,951.5,1.5,1.0,,0.3333333333333333,0.27571428571428575,4.714285714285714,0.8,-2669.8214285714284,-297.6089999999999,17.0,2019-12-11 09:27:48.064,7.5,-264.5935,2800.5,423.775,,,,0.13333333333333333,,,,-
51,-9.023411764705882,304.6077142857142,173.8744262295081,0.52,951.5,2.0,1.0,,0.5,0.425,9.375,1.0,-723.2307692307693,-293.34042553191483,17.90909090909091,2019-12-11 09:27:51.374,7.5,48.45219999999999,4469.25,435.2175,,,,0.15000000000000002,,,,-
52,-6.767588235294121,-70.53390909090912,181.04406779661016,0.48,951.5185185185185,1.25,1.0,,0.6,0.6514285714285714,16.2,0.9,-1916.75,-295.33688888888895,20.583333333333332,2019-12-11 09:27:54.796,7.5,72.5432,3599.4,449.77,,,,0.15000000000000002,,,,-
53,-7.8956470588235295,243.5365384615385,186.46533333333335,0.5217391304347826,951.5,1.25,0.5,,0.5,0.3825,9.625,1.0,-1163.5555555555557,-295.92499999999995,17.666666666666668,2019-12-11 09:27:58.247,7.5,74.43820000000002,3601.8,464.32,,,,0.16666666666666666,,,,-
54,-6.055263157894737,352.8112083333333,182.62049180327867,0.47619047619047616,951.4782608695652,1.3333333333333333,0.5,,0.5,0.40666666666666673,22.571428571428573,2.5625,64.66666666666667,-294.0479545454545,15.454545454545455,2019-12-11 09:28:01.689,7.5,517.4569999999998,-16001.666666666666,400.1344444444445,,23.564999999999998,54.20299999999999,0.13333333333333333,2000.111111111111,-328.90666666666664,,-
55,-6.3915999999999995,378.5424814814815,180.92733333333334,0.5217391304347826,951.5,1.4,0.5,,0.5,0.45333333333333337,7.545454545454546,0.9,-3.066666666666667,-293.44489361702125,22.4,2019-12-11 09:28:05.348,7.5,115.58200000000002,3599.8,359.562,,23.564999999999998,,0.15000000000000002,,,,-
56,-8.388937499999999,314.8257199999999,188.5263492063493,0.5,951.5,0.3333333333333333,0.75,,0.5,0.3025,7.090909090909091,0.75,45.74193548387097,-294.67900000000014,20.272727272727273,2019-12-11 09:28:08.846,7.5,85.80679999999998,3600.4,374.20199999999994,,23.564999999999998,,0.19999999999999998,,,,-
57,-7.895470588235293,302.6267407407407,185.3490163934426,0.4782608695652174,951.5217391304348,1.8333333333333333,1.0,,0.5,0.35000000000000003,9.444444444444445,0.75,-34.74074074074074,-293.8091489361703,18.22222222222222,2019-12-11 09:28:12.283,7.0,92.37074999999999,3598.0,388.602,,23.564999999999998,,0.16666666666666666,,,,-
58,-11.279294117647057,326.613,182.3724590163934,0.55,951.5,2.0,0.5,,0.3333333333333333,0.34625,9.5,0.9,10.862068965517242,-295.75127659574474,18.8,2019-12-11 09:28:15.739,7.5,52.512599999999985,3598.2,404.92,,,,0.15000000000000002,,,,-
59,3.383882352941177,347.8376818181818,182.8149152542373,0.5,951.4761904761905,1.0,0.5,,0.6,0.5857142857142856,8.2,0.75,38.275862068965516,-296.4222916666666,22.88888888888889,2019-12-11 09:28:19.195,7.5,76.062,3603.2,419.46999999999997,,23.564999999999998,,0.17142857142857146,,,74.61,-
60,-10.785874999999999,268.18582758620687,173.051746031746,0.5,951.52,2.0,1.0,,0.5,0.25625000000000003,9.625,0.75,1020.6,-296.735918367347,18.23076923076923,2019-12-11 09:28:22.652,7.5,87.972,3601.2,434.02,,23.564999999999998,,0.13333333333333333,,,,-
61,-24.288066666666666,317.8098799999999,182.21106060606064,0.5,951.4782608695652,1.2,0.0,,0.5,0.30000000000000004,13.833333333333334,0.75,-36.0,-297.2296153846155,15.666666666666666,2019-12-11 09:28:26.091,7.5,97.98740000000001,3601.8,449.922,,23.569999999999997,,0.15,,,,-
62,-11.279294117647062,271.15411538461535,174.40936507936507,0.52,951.5217391304348,1.8,0.75,,0.0,0.28250000000000003,7.636363636363637,0.75,-104.76666666666667,-295.0662745098039,23.1,2019-12-11 09:28:29.542,7.5,96.54399999999998,3599.8,464.562,,23.564999999999998,,0.15,,,,-
63,1.1279411764705947,411.06389999999993,187.7420634920635,0.5,951.4827586206897,2.0,0.5,,0.6666666666666666,0.4183333333333334,25.25,3.5833333333333335,2485.866666666667,-297.7664000000001,20.25,2019-12-11 09:28:33.054,7.5,534.1491111111111,-16000.333333333334,404.40222222222224,,23.564999999999998,55.487624999999994,0.15,2000.0,-314.4422222222222,,-
64,-8.522111111111112,591.6038000000001,178.08440677966098,0.47619047619047616,951.5,0.3333333333333333,1.0,,0.3333333333333333,0.44999999999999996,10.375,0.75,783.939393939394,-294.83571428571446,18.125,2019-12-11 09:28:36.701,7.0,106.24349999999998,3598.4,358.842,,23.564999999999998,,0.15,,,,-
65,-12.407294117647062,315.5230869565217,177.59783333333334,0.5185185185185185,951.5,1.75,0.5,,0.6666666666666666,0.45428571428571424,5.866666666666666,0.7,3436.4,-299.3482692307692,16.727272727272727,2019-12-11 09:28:40.143,7.0,90.34075000000001,3598.0,373.602,,23.564999999999998,,0.15000000000000002,,,,-
66,3.595249999999997,359.4384799999999,173.0398333333333,0.4782608695652174,951.5,2.0,0.5,,0.4,0.44625,10.428571428571429,0.75,4188.0,-300.9886,22.8,2019-12-11 09:28:43.600,7.0,60.903999999999996,3003.5,388.242,,23.564999999999998,,0.16,,,,-
67,-10.151411764705886,405.78838095238086,182.0653448275862,0.5,951.52,1.4,0.5,,0.6666666666666666,0.5800000000000001,9.0,0.75,-60.375,-300.9248,18.923076923076923,2019-12-11 09:28:47.109,7.5,234.81824999999998,4478.75,405.5025,,,,0.15000000000000002,,,,-
68,-1.3695714285714302,90.7673333333333,182.90142857142862,0.5,951.4761904761905,2.0,1.0,,0.5,0.3771428571428571,4.857142857142857,0.7142857142857143,-2905.76,-299.3960869565218,15.416666666666666,2019-12-11 09:28:50.760,7.5,20.978,1166.5,425.565,,,,0.14,,,,-
69,-9.023352941176475,-186.95209523809524,168.94783333333334,0.5217391304347826,951.5217391304348,1.8,0.5,,0.3333333333333333,0.355,9.285714285714286,1.0,-3714.88,-297.6504444444446,23.555555555555557,2019-12-11 09:28:54.040,7.5,118.08574999999999,3919.0,437.2025,,,,0.15000000000000002,,,,-
70,-5.992124999999999,87.41565217391299,179.4379032258064,0.47619047619047616,951.48,2.0,0.75,,0.5,0.38875000000000004,11.285714285714286,1.0,-3902.04,-300.6877551020408,20.181818181818183,2019-12-11 09:28:57.464,7.5,112.06300000000002,3119.8333333333335,450.53666666666663,,,,0.15000000000000002,,,,-
71,-14.381062499999999,-205.15886363636372,186.14983333333333,0.5263157894736842,951.5217391304348,1.3333333333333333,1.0,,0.5,0.47,9.222222222222221,1.0,-2132.846153846154,-295.45826086956515,18.25,2019-12-11 09:29:00.977,7.5,90.34075,4320.0,466.1,,,,0.16666666666666666,,,74.6,-
72,-13.535058823529411,318.52347826086947,186.4177272727273,0.4782608695652174,951.4642857142857,1.0,0.5,,0.5,0.29666666666666663,24.46153846153846,3.3333333333333335,-180.70967741935485,-296.40163265306126,17.75,2019-12-11 09:29:04.350,7.5,509.6372222222222,-15999.333333333334,400.36,,,55.230624999999996,0.13333333333333333,2000.0,-298.935,,-
73,-1.278333333333338,295.37362962962965,169.4318965517241,0.5,951.5,2.2,0.8,,0.6666666666666666,0.38333333333333336,7.8,0.7,-15.0,-293.73023255813945,21.272727272727273,2019-12-11 09:29:08.011,7.0,57.926200000000016,3598.2,359.92,,,,0.15000000000000002,,,,-
74,-3.834933333333335,264.5751428571428,182.59265625,0.5217391304347826,951.5172413793103,0.5,0.5,,0.3333333333333333,0.44999999999999996,4.4,0.9,-115.16666666666667,-296.20734693877546,18.083333333333332,2019-12-11 09:29:11.452,7.5,82.5584,3602.8,374.17249999999996,,,,0.15,,,,-
75,-12.783222222222221,294.8262692307692,187.0291803278689,0.47368421052631576,951.4827586206897,1.5,0.75,,0.6666666666666666,0.6,4.315789473684211,0.9,-109.21428571428571,-294.3086666666667,16.09090909090909,2019-12-11 09:29:14.913,7.5,99.0702,3600.8,390.03999999999996,,,,0.16,,,,-
76,-11.279294117647055,319.07811999999996,172.605,0.52,951.52,1.3333333333333333,1.0,,0.5,0.5371428571428571,10.0,1.0,246.26470588235293,-294.098125,22.2,2019-12-11 09:29:18.349,7.5,95.822,3601.2,404.68199999999996,,,,0.13333333333333333,,,,-
77,-9.58742857142857,548.2528260869565,179.59299999999993,0.47058823529411764,951.4827586206897,1.1428571428571428,0.5,,0.5,0.4525,7.888888888888889,0.75,-79.75757575757575,-293.3667391304349,21.272727272727273,2019-12-11 09:29:21.857,7.5,112.60419999999999,3599.4,419.322,,,,0.15,,,,-
78,-3.1957777777777783,445.60524,180.01964912280707,0.5,951.52,1.75,0.8,,0.5,0.52875,10.125,0.75,794.84375,-294.0074468085106,16.181818181818183,2019-12-11 09:29:25.306,7.5,71.05474999999998,3599.4,433.72200000000004,26.22,,,0.15714285714285717,,,,-
79,-5.992062500000003,605.3405217391304,177.2054098360655,0.5,951.4761904761905,2.0,0.75,,0.5,0.5814285714285715,15.8,0.75,1110.32,-293.2580434782609,17.833333333333332,2019-12-11 09:29:28.752,7.5,73.0846,3597.2,450.07,26.22,,,0.14285714285714288,,,,-
80,-5.639647058823529,677.8354347826087,181.9190163934426,0.5217391304347826,951.48,1.4,1.0,,0.4,0.2671428571428571,10.25,0.75,2404.4347826086955,-299.3258695652174,19.846153846153847,2019-12-11 09:29:32.199,7.5,74.43799999999999,3599.4,464.77,26.22,,,0.15,,,,-
