_id,ValueID,value,timeStamp,progName,toolNo
5df0b0c58e15b328ac0e9042,12430012063.Channel1.Feed_Override,10.0,2019-12-11 09:02:15.837,PLANFRAESEN.MPF,RA_12H7
5df0b0c58e15b328ac0e9044,12430012063.Channel1.Feed_Override,0.0,2019-12-11 09:02:15.989,PLANFRAESEN.MPF,RA_12H7
5df0b0c68e15b328ac0e9047,12430012063.Channel1.Feed_Override,0.5,2019-12-11 09:02:16.188,PLANFRAESEN.MPF,RA_12H7
5df0b0c68e15b328ac0e9049,12430012063.Channel1.Feed_Override,0.6,2019-12-11 09:02:16.266,PLANFRAESEN.MPF,RA_12H7
5df0b0c68e15b328ac0e904a,12430012063.Channel1.Feed_Override,30.0,2019-12-11 09:02:16.300,PLANFRAESEN.MPF,RA_12H7
5df0b0c68e15b328ac0e904b,12430012063.Channel1.Feed_Override,50.0,2019-12-11 09:02:16.354,PLANFRAESEN.MPF,RA_12H7
5df0b0c68e15b328ac0e904d,12430012063.Channel1.Feed_Override,30.0,2019-12-11 09:02:16.594,PLANFRAESEN.MPF,RA_12H7
5df0b0c68e15b328ac0e9050,12430012063.Channel1.Feed_Override,0.8,2019-12-11 09:02:16.743,_N_ASUP2_SYF,RA_12H7
5df0b60c8e15b328ac10d069,12430012063.Channel1.Feed_Axis,1422.96,2019-12-11 09:24:47.073,REIBEN.MPF,RA_12H7
5df0b60c8e15b328ac10d06e,12430012063.Channel1.Program_Feed,1422.96,2019-12-11 09:24:47.085,REIBEN.MPF,RA_12H7
5df0b60c8e15b328ac10d070,12430012063.Channel1.Spindle_Speed,180.0,2019-12-11 09:24:47.089,REIBEN.MPF,RA_12H7
5df0b60c8e15b328ac10d078,12430012063.Channel1.Feed_Axis,40000.0,2019-12-11 09:24:47.120,REIBEN.MPF,RA_12H7
5df0b60c8e15b328ac10d07d,12430012063.Channel1.Program_Feed,40000.0,2019-12-11 09:24:47.123,REIBEN.MPF,RA_12H7
5df0b60d8e15b328ac10d080,12430012063.Channel1.Spindle_Speed,0.0,2019-12-11 09:24:47.138,REIBEN.MPF,RA_12H7
5df0b60d8e15b328ac10d08a,12430012063.Channel1.Feed_Axis,38051.3998593282,2019-12-11 09:24:47.266,REIBEN.MPF,RA_12H7
5df0b60d8e15b328ac10d090,12430012063.Channel1.Program_Feed,38051.3998593282,2019-12-11 09:24:47.268,REIBEN.MPF,RA_12H7
5df0b60d8e15b328ac10d092,12430012063.Channel1.Feed_Axis,28160.4969729552,2019-12-11 09:24:47.319,REIBEN.MPF,RA_12H7
5df0b60d8e15b328ac10d097,12430012063.Channel1.Program_Feed,28160.4969729552,2019-12-11 09:24:47.323,REIBEN.MPF,RA_12H7
5df0b60d8e15b328ac10d09c,12430012063.Channel1.Feed_Axis,10906.6032656069,2019-12-11 09:24:47.349,REIBEN.MPF,RA_12H7
5df0b60d8e15b328ac10d09d,12430012063.Channel1.Program_Feed,10906.6032656069,2019-12-11 09:24:47.351,REIBEN.MPF,RA_12H7
