_id,ValueID,value,timeStamp
5dde491c8e15b3086c0c6fbd,12430012063.Z1_Axis.Actual_Position_MCS,-310.71,2019-11-27 10:01:14.094
5dde491c8e15b3086c0c6fc1,12430012063.Z1_Axis.Actual_Position_MCS,-313.08,2019-11-27 10:01:14.293
5dde491c8e15b3086c0c6fc5,12430012063.Z1_Axis.Actual_Position_MCS,-313.44,2019-11-27 10:01:14.492
5dde492e8e15b3086c0c7001,12430012063.Z1_Axis.Actual_Position_MCS,-314.14,2019-11-27 10:01:32.158
5dde492e8e15b3086c0c700a,12430012063.Z1_Axis.Actual_Position_MCS,-316.58,2019-11-27 10:01:32.364
5dde492f8e15b3086c0c7016,12430012063.Z1_Axis.Actual_Position_MCS,-314.94,2019-11-27 10:01:32.828
5dde492f8e15b3086c0c701e,12430012063.Z1_Axis.Actual_Position_MCS,-313.44,2019-11-27 10:01:32.909
5dde49408e15b3086c0c7055,12430012063.Z1_Axis.Actual_Position_MCS,-309.96,2019-11-27 10:01:49.542
5dde49408e15b3086c0c7058,12430012063.Z1_Axis.Actual_Position_MCS,-303.29,2019-11-27 10:01:49.747
5dde49408e15b3086c0c705c,12430012063.Z1_Axis.Actual_Position_MCS,-296.62,2019-11-27 10:01:49.947
5dde49408e15b3086c0c705e,12430012063.Z1_Axis.Actual_Position_MCS,-289.96,2019-11-27 10:01:50.162
5dde49408e15b3086c0c7062,12430012063.Z1_Axis.Actual_Position_MCS,-283.29,2019-11-27 10:01:50.338
5dde49418e15b3086c0c7064,12430012063.Z1_Axis.Actual_Position_MCS,-276.62,2019-11-27 10:01:50.537
5dde49418e15b3086c0c7067,12430012063.Z1_Axis.Actual_Position_MCS,-269.96,2019-11-27 10:01:50.743
5dde49418e15b3086c0c7069,12430012063.Z1_Axis.Actual_Position_MCS,-263.29,2019-11-27 10:01:50.976
5dde49418e15b3086c0c706c,12430012063.Z1_Axis.Actual_Position_MCS,-256.62,2019-11-27 10:01:51.138
