_id,ValueID,value,timeStamp,progName,toolNo
5dde3eda8e15b3086c0afe43,12430012063.Channel1.Feed_Axis,26478.8317400244,2019-11-27 09:17:27.871,REIBEN.MPF,RA_12H7
5dde3eda8e15b3086c0afe47,12430012063.Channel1.Program_Feed,27703.0350943171,2019-11-27 09:17:27.874,REIBEN.MPF,RA_12H7
5dde3eda8e15b3086c0afe48,12430012063.Channel1.Spindle_Speed,0.0,2019-11-27 09:17:27.876,REIBEN.MPF,RA_12H7
5dde3eda8e15b3086c0afe56,12430012063.Channel1.Feed_Axis,40000.0,2019-11-27 09:17:27.910,REIBEN.MPF,RA_12H7
5dde3eda8e15b3086c0afe57,12430012063.Channel1.Program_Feed,40000.0,2019-11-27 09:17:27.912,REIBEN.MPF,RA_12H7
5dde3eda8e15b3086c0afe65,12430012063.Channel1.Feed_Axis,12811.745922519,2019-11-27 09:17:28.147,REIBEN.MPF,RA_12H7
5dde3eda8e15b3086c0afe68,12430012063.Channel1.Program_Feed,11620.8628075811,2019-11-27 09:17:28.171,REIBEN.MPF,RA_12H7
5dde3eda8e15b3086c0afe74,12430012063.Channel1.Feed_Axis,13980.4012543618,2019-11-27 09:17:28.349,REIBEN.MPF,RA_12H7
5dde3eda8e15b3086c0afe76,12430012063.Channel1.Program_Feed,15280.2319494988,2019-11-27 09:17:28.351,REIBEN.MPF,RA_12H7
5dde3eda8e15b3086c0afe82,12430012063.Channel1.Feed_Axis,40118.2313313872,2019-11-27 09:17:28.584,REIBEN.MPF,RA_12H7
5dde3eda8e15b3086c0afe85,12430012063.Channel1.Program_Feed,40118.2313313872,2019-11-27 09:17:28.585,REIBEN.MPF,RA_12H7
5dde3edb8e15b3086c0afea0,12430012063.Channel1.Feed_Axis,1772.9256097299,2019-11-27 09:17:29.172,REIBEN.MPF,RA_12H7
5dde3edb8e15b3086c0afea4,12430012063.Channel1.Program_Feed,1349.21298721752,2019-11-27 09:17:29.184,REIBEN.MPF,RA_12H7
5dde3edb8e15b3086c0afeaf,12430012063.Channel1.Feed_Axis,0.0,2019-11-27 09:17:29.353,REIBEN.MPF,RA_12H7
