      Date;    Time;                         Program; Workpiece no.;     Testpoint;Plane;     Probe no.;         Cycle;        S_MVAR;               Measuring variant;Results:    ;      Setpoint;      Measured;    Difference;Unit
26.11.2019;15:18:25;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,003;0,003;mm
26.11.2019;15:18:25;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,023;0,014;mm
26.11.2019;15:18:30;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;134,986;-0,014;mm
26.11.2019;15:18:30;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;44,988;-0,012;mm
26.11.2019;15:18:30;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
26.11.2019;15:18:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;14,995;-0,005;mm
26.11.2019;15:18:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,015;0,015;mm
26.11.2019;15:18:38;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
26.11.2019;15:18:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;29,97;-0,03;mm
26.11.2019;15:18:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,024;0,024;mm
26.11.2019;15:18:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
26.11.2019;15:18:48;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,988;-0,012;mm
26.11.2019;15:18:48;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,014;0,014;mm
26.11.2019;15:18:48;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,025;0,016;mm
26.11.2019;15:18:53;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;59,986;-0,014;mm
26.11.2019;15:18:53;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,02;0,02;mm
26.11.2019;15:18:53;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
26.11.2019;15:18:58;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;75,008;0,008;mm
26.11.2019;15:18:58;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;59,984;-0,016;mm
26.11.2019;15:18:58;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,016;0,007;mm
26.11.2019;15:19:03;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;89,998;-0,002;mm
26.11.2019;15:19:03;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;59,987;-0,013;mm
26.11.2019;15:19:03;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,023;0,014;mm
26.11.2019;15:19:08;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;105,005;0,005;mm
26.11.2019;15:19:08;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;59,999;0;mm
26.11.2019;15:19:08;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,027;0,018;mm
26.11.2019;15:19:13;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;119,989;-0,011;mm
26.11.2019;15:19:13;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,001;0;mm
26.11.2019;15:19:13;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
26.11.2019;15:19:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;135,001;0,001;mm
26.11.2019;15:19:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;59,984;-0,016;mm
26.11.2019;15:19:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
26.11.2019;15:19:26;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;14,998;-0,002;mm
26.11.2019;15:19:26;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;74,994;-0,006;mm
26.11.2019;15:19:26;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
26.11.2019;15:19:30;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;30,002;0,002;mm
26.11.2019;15:19:30;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;74,997;-0,003;mm
26.11.2019;15:19:30;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
26.11.2019;15:19:35;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,987;-0,013;mm
26.11.2019;15:19:35;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,009;0,009;mm
26.11.2019;15:19:35;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,017;0,008;mm
26.11.2019;15:19:40;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;59,984;-0,016;mm
26.11.2019;15:19:40;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,025;0,025;mm
26.11.2019;15:19:40;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,017;0,008;mm
26.11.2019;15:19:45;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;75,037;0,037;mm
26.11.2019;15:19:45;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,003;0,003;mm
26.11.2019;15:19:45;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
26.11.2019;15:19:50;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;89,994;-0,006;mm
26.11.2019;15:19:50;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;74,978;-0,022;mm
26.11.2019;15:19:50;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
26.11.2019;15:19:55;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;104,976;-0,024;mm
26.11.2019;15:19:55;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,005;0,005;mm
26.11.2019;15:19:55;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
26.11.2019;15:20:00;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;119,987;-0,013;mm
26.11.2019;15:20:00;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;74,999;0;mm
26.11.2019;15:20:00;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
26.11.2019;15:20:05;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;134,99;-0,01;mm
26.11.2019;15:20:05;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,012;0,012;mm
26.11.2019;15:20:05;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
26.11.2019;15:20:13;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;14,992;-0,008;mm
26.11.2019;15:20:13;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,008;0,008;mm
26.11.2019;15:20:13;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
26.11.2019;15:20:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;29,989;-0,011;mm
26.11.2019;15:20:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,014;0,014;mm
26.11.2019;15:20:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,024;0,015;mm
26.11.2019;15:20:23;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,991;-0,009;mm
26.11.2019;15:20:23;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90;0;mm
26.11.2019;15:20:23;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,024;0,015;mm
26.11.2019;15:20:27;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;59,988;-0,012;mm
26.11.2019;15:20:27;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,012;0,012;mm
26.11.2019;15:20:27;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
26.11.2019;15:20:32;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;74,994;-0,006;mm
26.11.2019;15:20:32;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;89,991;-0,009;mm
26.11.2019;15:20:32;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
26.11.2019;15:20:37;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;89,997;-0,003;mm
26.11.2019;15:20:37;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,011;0,011;mm
26.11.2019;15:20:37;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,023;0,014;mm
26.11.2019;15:20:42;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;104,995;-0,005;mm
26.11.2019;15:20:42;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,016;0,016;mm
26.11.2019;15:20:42;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
26.11.2019;15:20:47;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;120;0;mm
26.11.2019;15:20:47;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;89,995;-0,005;mm
26.11.2019;15:20:47;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
26.11.2019;15:20:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;134,994;-0,006;mm
26.11.2019;15:20:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;90;90,012;0,012;mm
26.11.2019;15:20:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
26.11.2019;15:21:00;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;14,973;-0,027;mm
26.11.2019;15:21:00;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,006;0,006;mm
26.11.2019;15:21:00;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
26.11.2019;15:21:05;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;30,003;0,003;mm
26.11.2019;15:21:05;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,011;0,011;mm
26.11.2019;15:21:05;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
26.11.2019;15:21:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,979;-0,021;mm
26.11.2019;15:21:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,014;0,014;mm
26.11.2019;15:21:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
26.11.2019;15:21:15;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;60,002;0,002;mm
26.11.2019;15:21:15;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,008;0,008;mm
26.11.2019;15:21:15;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
26.11.2019;15:21:20;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;75,004;0,004;mm
26.11.2019;15:21:20;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;104,998;-0,002;mm
26.11.2019;15:21:20;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
26.11.2019;15:21:24;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;89,993;-0,007;mm
26.11.2019;15:21:24;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;104,999;-0,001;mm
26.11.2019;15:21:24;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
26.11.2019;15:21:29;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;104,966;-0,034;mm
26.11.2019;15:21:29;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,01;0,01;mm
26.11.2019;15:21:29;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
26.11.2019;15:21:34;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;119,997;-0,003;mm
26.11.2019;15:21:34;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;104,996;-0,004;mm
26.11.2019;15:21:34;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
26.11.2019;15:21:39;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;134,985;-0,015;mm
26.11.2019;15:21:39;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;105;105,006;0,006;mm
26.11.2019;15:21:39;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
26.11.2019;15:21:47;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;14,998;-0,002;mm
26.11.2019;15:21:47;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;120,003;0,003;mm
26.11.2019;15:21:47;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
26.11.2019;15:21:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;29,99;-0,01;mm
26.11.2019;15:21:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;119,986;-0,014;mm
26.11.2019;15:21:52;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
26.11.2019;15:21:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,981;-0,019;mm
26.11.2019;15:21:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;120,011;0,011;mm
26.11.2019;15:21:57;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
26.11.2019;15:22:02;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;59,996;-0,004;mm
26.11.2019;15:22:02;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;119,987;-0,013;mm
26.11.2019;15:22:02;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
26.11.2019;15:22:07;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;74,994;-0,006;mm
26.11.2019;15:22:07;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;120;119,991;-0,009;mm
26.11.2019;15:22:07;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,023;0,014;mm
26.11.2019;15:22:12;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;89,987;-0,013;mm
