_id,ValueID,value,timeStamp,progName,toolNo
5df75cfe8e15b328ac248371,12430012063.Channel1.Feed_Axis,116.16,2019-12-16 10:30:23.744,REIBEN.MPF,RA_12H7
5df75cff8e15b328ac248376,12430012063.Channel1.Program_Feed,37335.9919915365,2019-12-16 10:30:23.900,REIBEN.MPF,RA_12H7
5df75cff8e15b328ac248377,12430012063.Channel1.Spindle_Speed,0.0,2019-12-16 10:30:23.910,REIBEN.MPF,RA_12H7
5df75cff8e15b328ac24837c,12430012063.Channel1.Feed_Axis,39990.3021801707,2019-12-16 10:30:24.347,REIBEN.MPF,RA_12H7
5df75cff8e15b328ac248383,12430012063.Channel1.Program_Feed,40000.0,2019-12-16 10:30:24.351,REIBEN.MPF,RA_12H7
5df75cff8e15b328ac24838a,12430012063.Channel1.Feed_Axis,40000.0,2019-12-16 10:30:24.373,REIBEN.MPF,RA_12H7
5df75cff8e15b328ac248390,12430012063.Channel1.Program_Feed,8660.24190277745,2019-12-16 10:30:24.506,REIBEN.MPF,RA_12H7
5df75cff8e15b328ac248394,12430012063.Channel1.Feed_Axis,1985.64028161466,2019-12-16 10:30:24.534,REIBEN.MPF,RA_12H7
5df75d008e15b328ac24839a,12430012063.Channel1.Program_Feed,19491.1722108053,2019-12-16 10:30:24.942,REIBEN.MPF,RA_12H7
5df75d008e15b328ac2483a2,12430012063.Channel1.Feed_Axis,30975.6003029607,2019-12-16 10:30:24.983,REIBEN.MPF,RA_12H7
5df75d008e15b328ac2483a9,12430012063.Channel1.Program_Feed,40105.2926148258,2019-12-16 10:30:24.987,REIBEN.MPF,RA_12H7
5df75d008e15b328ac2483b2,12430012063.Channel1.Feed_Axis,40105.2926148258,2019-12-16 10:30:25.009,REIBEN.MPF,RA_12H7
5df75d008e15b328ac2483c3,12430012063.Channel1.Feed_Axis,38045.0726161367,2019-12-16 10:30:25.333,REIBEN.MPF,RA_12H7
5df75d008e15b328ac2483c9,12430012063.Channel1.Program_Feed,320.398415906656,2019-12-16 10:30:25.497,REIBEN.MPF,RA_12H7
5df75d008e15b328ac2483d1,12430012063.Channel1.Feed_Axis,0.0,2019-12-16 10:30:25.539,REIBEN.MPF,RA_12H7
5df75d008e15b328ac2483d5,12430012063.Channel1.Program_Feed,0.0,2019-12-16 10:30:25.702,REIBEN.MPF,RA_12H7
5df75d058e15b328ac24841f,12430012063.Channel1.Feed_Axis,6682.21592324545,2019-12-16 10:30:30.390,REIBEN.MPF,RA_12H7
5df75d058e15b328ac248423,12430012063.Channel1.Program_Feed,38639.5482932373,2019-12-16 10:30:30.590,REIBEN.MPF,RA_12H7
5df75d058e15b328ac248425,12430012063.Channel1.Spindle_Speed,953.826904296875,2019-12-16 10:30:30.592,REIBEN.MPF,RA_12H7
5df75d058e15b328ac248431,12430012063.Channel1.Feed_Axis,41248.2464397867,2019-12-16 10:30:30.616,REIBEN.MPF,RA_12H7
5df75d058e15b328ac248436,12430012063.Channel1.Program_Feed,41248.2464397867,2019-12-16 10:30:30.770,REIBEN.MPF,RA_12H7
5df75d058e15b328ac248438,12430012063.Channel1.Spindle_Speed,953.9794921875,2019-12-16 10:30:30.771,REIBEN.MPF,RA_12H7
5df75d068e15b328ac248447,12430012063.Channel1.Program_Feed,36073.9524085248,2019-12-16 10:30:30.919,REIBEN.MPF,RA_12H7
5df75d068e15b328ac248448,12430012063.Channel1.Spindle_Speed,954.58984375,2019-12-16 10:30:30.921,REIBEN.MPF,RA_12H7
5df75d068e15b328ac248455,12430012063.Channel1.Feed_Axis,10910.0894461361,2019-12-16 10:30:31.034,REIBEN.MPF,RA_12H7
5df75d068e15b328ac248459,12430012063.Channel1.Program_Feed,2893.53481342685,2019-12-16 10:30:31.100,REIBEN.MPF,RA_12H7
5df75d068e15b328ac24845b,12430012063.Channel1.Spindle_Speed,954.437255859375,2019-12-16 10:30:31.101,REIBEN.MPF,RA_12H7
5df75d068e15b328ac248466,12430012063.Channel1.Feed_Axis,27421.4645470262,2019-12-16 10:30:31.237,REIBEN.MPF,RA_12H7
5df75d068e15b328ac24846c,12430012063.Channel1.Program_Feed,40000.0,2019-12-16 10:30:31.302,REIBEN.MPF,RA_12H7
5df75d068e15b328ac248469,12430012063.Channel1.Spindle_Speed,953.67431640625,2019-12-16 10:30:31.302,REIBEN.MPF,RA_12H7
5df75d068e15b328ac248473,12430012063.Channel1.Feed_Axis,40000.0,2019-12-16 10:30:31.396,REIBEN.MPF,RA_12H7
5df75d068e15b328ac24847d,12430012063.Channel1.Feed_Axis,37337.1590808724,2019-12-16 10:30:31.589,REIBEN.MPF,RA_12H7
5df75d068e15b328ac24847f,12430012063.Channel1.Program_Feed,6712.18438399155,2019-12-16 10:30:31.701,REIBEN.MPF,RA_12H7
5df75d068e15b328ac248480,12430012063.Channel1.Spindle_Speed,954.055786132812,2019-12-16 10:30:31.702,REIBEN.MPF,RA_12H7
5df75d068e15b328ac248488,12430012063.Channel1.Feed_Axis,190.76569617252,2019-12-16 10:30:31.795,REIBEN.MPF,RA_12H7
5df75d078e15b328ac24848c,12430012063.Channel1.Program_Feed,0.199872081867605,2019-12-16 10:30:31.908,REIBEN.MPF,RA_12H7
5df75d078e15b328ac24848b,12430012063.Channel1.Spindle_Speed,954.28466796875,2019-12-16 10:30:31.909,REIBEN.MPF,RA_12H7
5df75d078e15b328ac248496,12430012063.Channel1.Feed_Axis,190.85693359375,2019-12-16 10:30:31.995,REIBEN.MPF,RA_12H7
5df75d078e15b328ac24849a,12430012063.Channel1.Program_Feed,0.19996931090324,2019-12-16 10:30:32.168,REIBEN.MPF,RA_12H7
5df75d078e15b328ac248499,12430012063.Channel1.Spindle_Speed,953.9794921875,2019-12-16 10:30:32.169,REIBEN.MPF,RA_12H7
5df75d078e15b328ac2484a0,12430012063.Channel1.Feed_Axis,190.901837876389,2019-12-16 10:30:32.188,REIBEN.MPF,RA_12H7
5df75d078e15b328ac2484a4,12430012063.Channel1.Program_Feed,0.200031532684226,2019-12-16 10:30:32.361,REIBEN.MPF,RA_12H7
5df75d078e15b328ac2484a2,12430012063.Channel1.Spindle_Speed,954.208374023438,2019-12-16 10:30:32.362,REIBEN.MPF,RA_12H7
