_id,ValueID,value,timeStamp
5df74c808e15b328ac21453f,12430012063.Z1_Axis.Actual_Position_MCS,-416.41,2019-12-16 09:20:01.349
5df74c808e15b328ac214554,12430012063.Z1_Axis.Actual_Position_MCS,-413.73,2019-12-16 09:20:01.560
5df74c808e15b328ac214569,12430012063.Z1_Axis.Actual_Position_MCS,-418.21,2019-12-16 09:20:01.811
5df74c808e15b328ac21457c,12430012063.Z1_Axis.Actual_Position_MCS,-424.73,2019-12-16 09:20:01.993
5df74c818e15b328ac21458a,12430012063.Z1_Axis.Actual_Position_MCS,-425.73,2019-12-16 09:20:02.230
5df74c858e15b328ac214695,12430012063.Z1_Axis.Actual_Position_MCS,-413.73,2019-12-16 09:20:06.850
5df74c868e15b328ac2146bf,12430012063.Z1_Axis.Actual_Position_MCS,-424.55,2019-12-16 09:20:07.152
5df74c868e15b328ac2146cd,12430012063.Z1_Axis.Actual_Position_MCS,-425.61,2019-12-16 09:20:07.358
5df74c868e15b328ac2146e2,12430012063.Z1_Axis.Actual_Position_MCS,-425.73,2019-12-16 09:20:07.553
5df74c8a8e15b328ac2147f2,12430012063.Z1_Axis.Actual_Position_MCS,-423.2,2019-12-16 09:20:11.959
5df74c8b8e15b328ac2147ff,12430012063.Z1_Axis.Actual_Position_MCS,-413.73,2019-12-16 09:20:12.154
5df74c8b8e15b328ac214810,12430012063.Z1_Axis.Actual_Position_MCS,-413.91,2019-12-16 09:20:12.404
5df74c8b8e15b328ac214824,12430012063.Z1_Axis.Actual_Position_MCS,-424.73,2019-12-16 09:20:12.571
5df74c8b8e15b328ac214831,12430012063.Z1_Axis.Actual_Position_MCS,-425.73,2019-12-16 09:20:12.789
5df74c908e15b328ac214945,12430012063.Z1_Axis.Actual_Position_MCS,-414.95,2019-12-16 09:20:17.368
5df74c908e15b328ac214958,12430012063.Z1_Axis.Actual_Position_MCS,-413.73,2019-12-16 09:20:17.563
5df74c908e15b328ac21497b,12430012063.Z1_Axis.Actual_Position_MCS,-418.51,2019-12-16 09:20:17.966
5df74c918e15b328ac214990,12430012063.Z1_Axis.Actual_Position_MCS,-424.73,2019-12-16 09:20:18.154
5df74c918e15b328ac2149a1,12430012063.Z1_Axis.Actual_Position_MCS,-425.73,2019-12-16 09:20:18.355
5df74c958e15b328ac214aaf,12430012063.Z1_Axis.Actual_Position_MCS,-413.73,2019-12-16 09:20:22.965
5df74c968e15b328ac214ad5,12430012063.Z1_Axis.Actual_Position_MCS,-424.55,2019-12-16 09:20:23.499
5df74c968e15b328ac214ae7,12430012063.Z1_Axis.Actual_Position_MCS,-425.61,2019-12-16 09:20:23.566
5df74c968e15b328ac214af7,12430012063.Z1_Axis.Actual_Position_MCS,-425.73,2019-12-16 09:20:23.757
5df74c9b8e15b328ac214bfb,12430012063.Z1_Axis.Actual_Position_MCS,-423.2,2019-12-16 09:20:28.158
5df74c9b8e15b328ac214c0b,12430012063.Z1_Axis.Actual_Position_MCS,-413.73,2019-12-16 09:20:28.363
5df74c9b8e15b328ac214c1d,12430012063.Z1_Axis.Actual_Position_MCS,-413.91,2019-12-16 09:20:28.568
5df74c9b8e15b328ac214c2d,12430012063.Z1_Axis.Actual_Position_MCS,-424.73,2019-12-16 09:20:28.758
5df74c9b8e15b328ac214c3b,12430012063.Z1_Axis.Actual_Position_MCS,-425.73,2019-12-16 09:20:28.970
5df74ca08e15b328ac214d4f,12430012063.Z1_Axis.Actual_Position_MCS,-414.95,2019-12-16 09:20:33.559
5df74ca08e15b328ac214d61,12430012063.Z1_Axis.Actual_Position_MCS,-413.73,2019-12-16 09:20:33.759
5df74ca08e15b328ac214d76,12430012063.Z1_Axis.Actual_Position_MCS,-420.15,2019-12-16 09:20:33.983
5df74ca18e15b328ac214d88,12430012063.Z1_Axis.Actual_Position_MCS,-424.75,2019-12-16 09:20:34.153
5df74ca18e15b328ac214d99,12430012063.Z1_Axis.Actual_Position_MCS,-425.73,2019-12-16 09:20:34.366
5df74ca58e15b328ac214eaa,12430012063.Z1_Axis.Actual_Position_MCS,-413.73,2019-12-16 09:20:38.957
5df74ca68e15b328ac214ed1,12430012063.Z1_Axis.Actual_Position_MCS,-424.72,2019-12-16 09:20:39.364
5df74ca68e15b328ac214ee1,12430012063.Z1_Axis.Actual_Position_MCS,-425.73,2019-12-16 09:20:39.563
5df74cab8e15b328ac214ff6,12430012063.Z1_Axis.Actual_Position_MCS,-421.34,2019-12-16 09:20:44.156
5df74cab8e15b328ac21500a,12430012063.Z1_Axis.Actual_Position_MCS,-413.73,2019-12-16 09:20:44.388
5df74cab8e15b328ac21501a,12430012063.Z1_Axis.Actual_Position_MCS,-414.46,2019-12-16 09:20:44.616
5df74cab8e15b328ac21502c,12430012063.Z1_Axis.Actual_Position_MCS,-424.73,2019-12-16 09:20:44.777
5df74cab8e15b328ac21503c,12430012063.Z1_Axis.Actual_Position_MCS,-425.73,2019-12-16 09:20:44.960
5df74cb08e15b328ac215151,12430012063.Z1_Axis.Actual_Position_MCS,-414.11,2019-12-16 09:20:49.581
5df74cb08e15b328ac215165,12430012063.Z1_Axis.Actual_Position_MCS,-413.73,2019-12-16 09:20:49.766
5df74cb08e15b328ac215177,12430012063.Z1_Axis.Actual_Position_MCS,-421.98,2019-12-16 09:20:49.969
