      Date;    Time;                         Program; Workpiece no.;     Testpoint;Plane;     Probe no.;         Cycle;        S_MVAR;               Measuring variant;Results:    ;      Setpoint;      Measured;    Difference;Unit
2019-11-25;10:30:11;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:30:16;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        60,000;        60,005;         0,005;mm
2019-11-25;10:30:16;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        45,001;         0,000;mm
2019-11-25;10:30:16;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,016;         0,007;mm
2019-11-25;10:30:21;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        75,000;        74,997;        -0,003;mm
2019-11-25;10:30:21;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        45,006;         0,006;mm
2019-11-25;10:30:21;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,017;         0,008;mm
2019-11-25;10:30:26;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        90,000;        89,994;        -0,006;mm
2019-11-25;10:30:26;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        44,992;        -0,008;mm
2019-11-25;10:30:26;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:30:30;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       105,000;       105,005;         0,005;mm
2019-11-25;10:30:30;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        44,996;        -0,004;mm
2019-11-25;10:30:30;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:30:35;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       120,000;       120,001;         0,000;mm
2019-11-25;10:30:35;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        44,984;        -0,016;mm
2019-11-25;10:30:35;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,017;         0,008;mm
2019-11-25;10:30:40;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       135,000;       135,006;         0,006;mm
2019-11-25;10:30:40;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        45,000;        45,002;         0,002;mm
2019-11-25;10:30:40;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;         0,010;mm
2019-11-25;10:30:48;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        15,000;        14,991;        -0,009;mm
2019-11-25;10:30:48;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        59,999;        -0,001;mm
2019-11-25;10:30:48;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:30:53;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        30,000;        29,999;        -0,000;mm
2019-11-25;10:30:53;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        60,002;         0,002;mm
2019-11-25;10:30:53;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-25;10:30:58;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        45,000;        44,987;        -0,013;mm
2019-11-25;10:30:58;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        59,994;        -0,006;mm
2019-11-25;10:30:58;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:31:03;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        60,000;        60,010;         0,010;mm
2019-11-25;10:31:03;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        60,003;         0,003;mm
2019-11-25;10:31:03;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;        0,0100;mm
2019-11-25;10:31:08;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        75,000;        74,987;        -0,013;mm
2019-11-25;10:31:08;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        60,000;        -0,000;mm
2019-11-25;10:31:08;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,024;         0,015;mm
2019-11-25;10:31:13;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        90,000;        89,981;        -0,019;mm
2019-11-25;10:31:13;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        59,984;        -0,016;mm
2019-11-25;10:31:13;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;        0,0100;mm
2019-11-25;10:31:18;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       105,000;       104,994;        -0,006;mm
2019-11-25;10:31:18;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        59,990;       -0,0100;mm
2019-11-25;10:31:18;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;        0,0100;mm
2019-11-25;10:31:22;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       120,000;       119,995;        -0,005;mm
2019-11-25;10:31:22;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        59,998;        -0,002;mm
2019-11-25;10:31:22;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-25;10:31:27;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       135,000;       134,996;        -0,004;mm
2019-11-25;10:31:27;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        60,000;        59,992;        -0,008;mm
2019-11-25;10:31:27;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-25;10:31:35;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        15,000;        14,999;        -0,001;mm
2019-11-25;10:31:35;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        75,004;         0,004;mm
2019-11-25;10:31:35;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,016;         0,007;mm
2019-11-25;10:31:40;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        30,000;        29,987;        -0,013;mm
2019-11-25;10:31:40;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        74,998;        -0,002;mm
2019-11-25;10:31:40;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-25;10:31:45;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        45,000;        44,999;        -0,000;mm
2019-11-25;10:31:45;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        74,997;        -0,003;mm
2019-11-25;10:31:45;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;        0,0100;mm
2019-11-25;10:31:50;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        60,000;        59,989;        -0,011;mm
2019-11-25;10:31:50;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        75,007;         0,007;mm
2019-11-25;10:31:50;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-25;10:31:55;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        75,000;        75,019;         0,019;mm
2019-11-25;10:31:55;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        75,046;         0,046;mm
2019-11-25;10:31:55;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:32:00;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        90,000;        89,986;        -0,014;mm
2019-11-25;10:32:00;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        74,991;        -0,009;mm
2019-11-25;10:32:00;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:32:05;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       105,000;       105,012;         0,012;mm
2019-11-25;10:32:05;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        74,993;        -0,007;mm
2019-11-25;10:32:05;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:32:10;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       120,000;       119,996;        -0,004;mm
2019-11-25;10:32:10;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        74,994;        -0,006;mm
2019-11-25;10:32:10;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:32:14;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       135,000;       135,003;         0,003;mm
2019-11-25;10:32:14;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        75,000;        75,006;         0,006;mm
2019-11-25;10:32:14;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;        0,0100;mm
2019-11-25;10:32:22;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        15,000;        14,996;        -0,004;mm
2019-11-25;10:32:22;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,007;         0,007;mm
2019-11-25;10:32:22;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:32:27;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        30,000;        29,988;        -0,012;mm
2019-11-25;10:32:27;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,005;         0,005;mm
2019-11-25;10:32:27;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,020;         0,011;mm
2019-11-25;10:32:32;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        45,000;        44,997;        -0,003;mm
2019-11-25;10:32:32;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,005;         0,005;mm
2019-11-25;10:32:32;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:32:37;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        60,000;        60,000;        -0,000;mm
2019-11-25;10:32:37;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        89,992;        -0,008;mm
2019-11-25;10:32:37;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,019;         0,010;mm
2019-11-25;10:32:42;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        75,000;        74,996;        -0,004;mm
2019-11-25;10:32:42;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        89,997;        -0,003;mm
2019-11-25;10:32:42;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:32:47;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        90,000;        89,998;        -0,002;mm
2019-11-25;10:32:47;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        89,987;        -0,013;mm
2019-11-25;10:32:47;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:32:52;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       105,000;       104,994;        -0,006;mm
2019-11-25;10:32:52;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        89,993;        -0,007;mm
2019-11-25;10:32:52;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,017;         0,008;mm
2019-11-25;10:32:57;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       120,000;       120,001;         0,000;mm
2019-11-25;10:32:57;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,012;         0,012;mm
2019-11-25;10:32:57;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,018;         0,009;mm
2019-11-25;10:33:02;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;       135,000;       134,996;        -0,004;mm
2019-11-25;10:33:02;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Y           ;        90,000;        90,008;         0,008;mm
2019-11-25;10:33:02;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;Diameter    ;        12,009;        12,015;         0,006;mm
2019-11-25;10:33:10;                      REIBEN.MPF;              ;             1;  G17;             1;           977;             1;                          1 Hole;X           ;        15,000;        15,000;         0,000;mm
