_id,ValueID,value,timeStamp
5df7525b8e15b328ac226ad7,12430012063.Z1_Axis.Actual_Position_MCS,-401.11,2019-12-16 09:45:00.129
5df752618e15b328ac226c47,12430012063.Z1_Axis.Actual_Position_MCS,-393.56,2019-12-16 09:45:06.322
5df752618e15b328ac226c5c,12430012063.Z1_Axis.Actual_Position_MCS,-380.61,2019-12-16 09:45:06.523
5df752618e15b328ac226c7f,12430012063.Z1_Axis.Actual_Position_MCS,-380.65,2019-12-16 09:45:06.995
5df752628e15b328ac226c93,12430012063.Z1_Axis.Actual_Position_MCS,-401.11,2019-12-16 09:45:07.124
5df752688e15b328ac226e16,12430012063.Z1_Axis.Actual_Position_MCS,-381.34,2019-12-16 09:45:13.534
5df752688e15b328ac226e28,12430012063.Z1_Axis.Actual_Position_MCS,-380.61,2019-12-16 09:45:13.724
5df752698e15b328ac226e4b,12430012063.Z1_Axis.Actual_Position_MCS,-389.19,2019-12-16 09:45:14.129
5df752698e15b328ac226e5d,12430012063.Z1_Axis.Actual_Position_MCS,-401.11,2019-12-16 09:45:14.330
5df7526f8e15b328ac226fc2,12430012063.Z1_Axis.Actual_Position_MCS,-398.48,2019-12-16 09:45:20.528
5df7526f8e15b328ac226fd5,12430012063.Z1_Axis.Actual_Position_MCS,-380.61,2019-12-16 09:45:20.794
5df752708e15b328ac22700a,12430012063.Z1_Axis.Actual_Position_MCS,-400.72,2019-12-16 09:45:21.326
5df752708e15b328ac227017,12430012063.Z1_Axis.Actual_Position_MCS,-401.11,2019-12-16 09:45:21.526
5df752768e15b328ac227191,12430012063.Z1_Axis.Actual_Position_MCS,-384.49,2019-12-16 09:45:27.728
5df752768e15b328ac2271a4,12430012063.Z1_Axis.Actual_Position_MCS,-380.61,2019-12-16 09:45:27.923
5df752778e15b328ac2271c6,12430012063.Z1_Axis.Actual_Position_MCS,-383.87,2019-12-16 09:45:28.325
5df752778e15b328ac2271d7,12430012063.Z1_Axis.Actual_Position_MCS,-401.11,2019-12-16 09:45:28.526
5df7527d8e15b328ac227342,12430012063.Z1_Axis.Actual_Position_MCS,-400.78,2019-12-16 09:45:34.724
5df7527d8e15b328ac227356,12430012063.Z1_Axis.Actual_Position_MCS,-380.61,2019-12-16 09:45:34.965
5df7527e8e15b328ac227388,12430012063.Z1_Axis.Actual_Position_MCS,-398.16,2019-12-16 09:45:35.522
5df7527e8e15b328ac227399,12430012063.Z1_Axis.Actual_Position_MCS,-401.11,2019-12-16 09:45:35.724
5df752848e15b328ac227514,12430012063.Z1_Axis.Actual_Position_MCS,-389.89,2019-12-16 09:45:41.951
5df752858e15b328ac227528,12430012063.Z1_Axis.Actual_Position_MCS,-380.61,2019-12-16 09:45:42.126
5df752858e15b328ac22754e,12430012063.Z1_Axis.Actual_Position_MCS,-381.09,2019-12-16 09:45:42.734
5df752858e15b328ac227560,12430012063.Z1_Axis.Actual_Position_MCS,-401.11,2019-12-16 09:45:42.775
5df7528c8e15b328ac2276e4,12430012063.Z1_Axis.Actual_Position_MCS,-380.72,2019-12-16 09:45:49.273
5df7528c8e15b328ac2276f6,12430012063.Z1_Axis.Actual_Position_MCS,-380.61,2019-12-16 09:45:49.442
5df7528c8e15b328ac227716,12430012063.Z1_Axis.Actual_Position_MCS,-392.95,2019-12-16 09:45:49.732
5df7528c8e15b328ac22772a,12430012063.Z1_Axis.Actual_Position_MCS,-401.11,2019-12-16 09:45:49.924
5df752938e15b328ac227897,12430012063.Z1_Axis.Actual_Position_MCS,-395.62,2019-12-16 09:45:56.131
5df752938e15b328ac2278ac,12430012063.Z1_Axis.Actual_Position_MCS,-380.61,2019-12-16 09:45:56.327
5df752938e15b328ac2278e1,12430012063.Z1_Axis.Actual_Position_MCS,-401.09,2019-12-16 09:45:56.924
5df752948e15b328ac2278ec,12430012063.Z1_Axis.Actual_Position_MCS,-401.11,2019-12-16 09:45:57.241
5df7529a8e15b328ac227a68,12430012063.Z1_Axis.Actual_Position_MCS,-382.16,2019-12-16 09:46:03.328
5df7529a8e15b328ac227a78,12430012063.Z1_Axis.Actual_Position_MCS,-380.61,2019-12-16 09:46:03.530
5df7529a8e15b328ac227a9c,12430012063.Z1_Axis.Actual_Position_MCS,-387.01,2019-12-16 09:46:03.971
5df7529b8e15b328ac227aae,12430012063.Z1_Axis.Actual_Position_MCS,-401.11,2019-12-16 09:46:04.131
5df752a18e15b328ac227c02,12430012063.Z1_Axis.Actual_Position_MCS,-399.69,2019-12-16 09:46:10.373
