      Date;    Time;                         Program; Workpiece no.;     Testpoint;Plane;     Probe no.;         Cycle;        S_MVAR;               Measuring variant;Results:    ;      Setpoint;      Measured;    Difference;Unit
27.11.2019;12:41:21;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;89,991;-0,009;mm
27.11.2019;12:41:21;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,003;0,003;mm
27.11.2019;12:41:21;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:41:26;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;104,998;-0,002;mm
27.11.2019;12:41:26;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,008;0,008;mm
27.11.2019;12:41:26;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,024;0,015;mm
27.11.2019;12:41:31;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;120,005;0,005;mm
27.11.2019;12:41:31;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,006;0,006;mm
27.11.2019;12:41:31;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:41:35;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;135,011;0,011;mm
27.11.2019;12:41:35;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;45;45,003;0,003;mm
27.11.2019;12:41:35;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;12:41:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;14,996;-0,004;mm
27.11.2019;12:41:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,013;0,013;mm
27.11.2019;12:41:43;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,022;0,013;mm
27.11.2019;12:41:48;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;30,018;0,018;mm
27.11.2019;12:41:48;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,005;0,005;mm
27.11.2019;12:41:48;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;12:41:53;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,99;-0,01;mm
27.11.2019;12:41:53;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,015;0,015;mm
27.11.2019;12:41:53;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
27.11.2019;12:41:58;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;60,006;0,006;mm
27.11.2019;12:41:58;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;59,993;-0,007;mm
27.11.2019;12:41:58;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
27.11.2019;12:42:03;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;74,997;-0,003;mm
27.11.2019;12:42:03;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,019;0,019;mm
27.11.2019;12:42:03;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,023;0,014;mm
27.11.2019;12:42:08;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;89,995;-0,005;mm
27.11.2019;12:42:08;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,013;0,013;mm
27.11.2019;12:42:08;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:42:13;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;104,996;-0,004;mm
27.11.2019;12:42:13;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,021;0,021;mm
27.11.2019;12:42:13;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,026;0,017;mm
27.11.2019;12:42:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;120,012;0,012;mm
27.11.2019;12:42:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,014;0,014;mm
27.11.2019;12:42:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;12:42:23;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;135,009;0,009;mm
27.11.2019;12:42:23;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;60;60,012;0,012;mm
27.11.2019;12:42:23;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:42:31;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;15,005;0,005;mm
27.11.2019;12:42:31;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,007;0,007;mm
27.11.2019;12:42:31;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,017;0,008;mm
27.11.2019;12:42:35;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;30;29,989;-0,011;mm
27.11.2019;12:42:35;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;74,994;-0,006;mm
27.11.2019;12:42:35;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;12:42:40;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;45;44,995;-0,005;mm
27.11.2019;12:42:40;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,004;0,004;mm
27.11.2019;12:42:40;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:42:45;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;60;60,006;0,006;mm
27.11.2019;12:42:45;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,003;0,003;mm
27.11.2019;12:42:45;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,023;0,014;mm
27.11.2019;12:42:50;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;75;75,026;0,026;mm
27.11.2019;12:42:50;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,002;0,002;mm
27.11.2019;12:42:50;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,021;0,012;mm
27.11.2019;12:42:55;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;90;90,021;0,021;mm
27.11.2019;12:42:55;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75;0;mm
27.11.2019;12:42:55;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,02;0,011;mm
27.11.2019;12:43:00;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;105;105,004;0,004;mm
27.11.2019;12:43:00;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,013;0,013;mm
27.11.2019;12:43:00;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,018;0,009;mm
27.11.2019;12:43:05;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;120;120,009;0,009;mm
27.11.2019;12:43:05;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,001;0,001;mm
27.11.2019;12:43:05;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;12:43:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;135;135,011;0,011;mm
27.11.2019;12:43:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Y           ;75;75,01;0,01;mm
27.11.2019;12:43:10;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;Diameter    ;12,009;12,019;0,01;mm
27.11.2019;12:43:18;                      REIBEN.MPF;              ;1;  G17;1;977;1;                          1 Hole;X           ;15;15,008;0,008;mm
